theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.2,-7.0,1.149037,3e-06,0.0,1.0,0.013356257002997404,0.0,2.5734999471727082e-08,0.031,0.0,0.089,1.615,0.04,0.052,0.0
0.25,-7.0,0.922597,0.000448,0.0,1.0,0.021463599762214333,0.0,2.5734999471727082e-08,0.036,0.0,0.098,1.615,0.04,0.066,0.0
0.3,-7.0,0.770173,0.0,0.0,1.0,0.0314556641250451,0.0,2.5734999471727082e-08,0.04,0.0,0.109,1.615,0.04,0.081,0.0
0.35,-7.0,0.661303,0.000447,0.0,1.0,0.043682649721256205,0.0,2.5734999471727082e-08,0.042,0.0,0.122,1.615,0.04,0.097,0.0
0.4,-7.0,0.579217,0.0,0.0,1.0,0.05867165916031199,0.0,2.5734999471727082e-08,0.045,0.0,0.137,1.615,0.04,0.115,0.0
0.44999999999999996,-7.0,0.515355,0.0,0.0,1.0,0.07716189466887437,0.0,2.5734999471727082e-08,0.047,0.0,0.156,1.615,0.04,0.136,0.0
0.5,-7.0,0.464144,0.0,0.0,1.0,0.10016911857891497,0.0,2.5734999471727082e-08,0.048,0.0,0.179,1.615,0.04,0.161,0.0
0.2,-6.333333333333333,1.164525,0.002034,0.0,1.0,0.021478962792857662,0.0,2.5734999471727082e-08,0.047,0.0,0.135,1.706,0.057,0.08,0.0
0.25,-6.333333333333333,0.937632,0.0,0.0,1.0,0.034386595886966666,0.0,2.5734999471727082e-08,0.055,0.0,0.149,1.706,0.057,0.103,0.0
0.3,-6.333333333333333,0.783291,7e-06,0.0,1.0,0.05032432570479216,0.0,2.5734999471727082e-08,0.06,0.0,0.166,1.706,0.057,0.126,0.0
0.35,-6.333333333333333,0.673235,0.0,0.0,1.0,0.0698802010589395,0.0,2.5734999471727082e-08,0.064,0.0,0.186,1.706,0.057,0.15,0.0
0.4,-6.333333333333333,0.588579,0.000444,0.0,1.0,0.09392375375499835,0.0,2.5734999471727082e-08,0.068,0.0,0.211,1.706,0.057,0.179,0.0
0.44999999999999996,-6.333333333333333,0.524522,0.0,0.0,1.0,0.12365879377256508,0.0,2.5734999471727082e-08,0.071,0.0,0.241,1.706,0.057,0.212,0.0
0.5,-6.333333333333333,0.471966,0.000242,0.0,1.0,0.16071237143418812,0.0,2.5734999471727082e-08,0.073,0.0,0.278,1.706,0.057,0.252,0.0
0.2,-5.666666666666667,1.189264,0.001738,0.0,1.0,0.03359351389726904,0.0,2.5734999471727082e-08,0.071,0.0,0.2,1.806,0.078,0.122,0.0
0.25,-5.666666666666667,0.956557,0.00088,0.0,1.0,0.05357968155550525,0.0,2.5734999471727082e-08,0.081,0.0,0.222,1.806,0.078,0.155,0.0
0.3,-5.666666666666667,0.799418,0.000825,0.0,1.0,0.0782780208775109,0.0,2.5734999471727082e-08,0.089,0.0,0.248,1.806,0.078,0.19,0.0
0.35,-5.666666666666667,0.687234,0.000419,0.0,1.0,0.10861993956534392,0.0,2.5734999471727082e-08,0.095,0.0,0.279,1.806,0.078,0.228,0.0
0.4,-5.666666666666667,0.602008,0.000473,0.0,1.0,0.14595410431836284,0.0,2.5734999471727082e-08,0.1,0.0,0.317,1.806,0.078,0.271,0.0
0.44999999999999996,-5.666666666666667,0.536422,0.000212,0.0,1.0,0.19210655930574516,0.0,2.5734999471727082e-08,0.104,0.0,0.364,1.806,0.078,0.322,0.0
0.5,-5.666666666666667,0.484022,0.0,1.1098600769221751,1.0000000351402383,0.2494785559065539,-1.2342856418733227e-05,2.5734999471727082e-08,0.108,-0.0,0.422,1.806,0.078,0.384,-0.0
0.2,-5.0,1.221559,0.001229,0.0,1.0,0.051041993608806194,0.0,4.479303281068603e-08,0.103,0.0,0.29,1.915,0.106,0.18,0.0
