theta_0,theta_1,FB_y_0,y_0,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.4210526315789474,-5.7368421052631575,0.571982,5.0,0.15697955128320698,0.0,0.0,0.098,0.004,0.318,1.795,0.076,0.28,0.06
0.4368421052631579,-5.7368421052631575,0.551579,5.0,0.17113113112597722,0.0,0.0,0.099,0.004,0.332,1.795,0.076,0.295,0.067
0.45263157894736844,-5.7368421052631575,0.532579,5.0,0.18628383611241683,0.0,0.0,0.1,0.004,0.347,1.795,0.076,0.312,0.074
0.46842105263157896,-5.7368421052631575,0.514845,5.0,0.20251811655599974,0.0,0.0,0.101,0.004,0.362,1.795,0.076,0.329,0.081
0.4842105263157895,-5.7368421052631575,0.498255,5.0,0.21992116724356567,0.0,0.0,0.102,0.004,0.379,1.795,0.076,0.348,0.09
0.5,-5.7368421052631575,0.4827,5.0,0.2385872757357308,0.0,0.0,0.103,0.004,0.396,1.795,0.076,0.368,0.099
0.2,-5.526315789473684,1.198012,5.0,0.03677592295776346,0.0,0.0,0.077,0.005,0.216,1.828,0.084,0.133,0.018
0.21578947368421053,-5.526315789473684,1.112093,5.0,0.04315807137099762,0.0,0.0,0.081,0.005,0.223,1.828,0.084,0.144,0.02
0.23157894736842105,-5.526315789473684,1.037497,5.0,0.050006107761844235,0.0,0.0,0.084,0.005,0.231,1.828,0.084,0.155,0.022
0.2473684210526316,-5.526315789473684,0.97283,5.0,0.05733768008202534,0.0,0.0,0.088,0.005,0.238,1.828,0.084,0.167,0.024
0.26315789473684215,-5.526315789473684,0.915913,5.0,0.0651751055902197,0.0,0.0,0.091,0.005,0.247,1.828,0.084,0.179,0.026
0.2789473684210526,-5.526315789473684,0.865279,5.0,0.07354510391374608,0.0,0.0,0.093,0.005,0.255,1.828,0.084,0.19,0.029
0.2947368421052632,-5.526315789473684,0.8194,5.0,0.08247866591237886,0.0,0.0,0.096,0.005,0.264,1.828,0.084,0.202,0.032
0.3105263157894737,-5.526315789473684,0.778439,5.0,0.09201102195571474,0.0,0.0,0.098,0.005,0.274,1.828,0.084,0.215,0.036
0.3263157894736842,-5.526315789473684,0.741389,5.0,0.10218172317360993,0.0,0.0,0.1,0.005,0.284,1.828,0.084,0.228,0.039
0.34210526315789475,-5.526315789473684,0.707715,5.0,0.11303477357497639,0.0,0.0,0.102,0.005,0.295,1.828,0.084,0.241,0.043
0.35789473684210527,-5.526315789473684,0.676972,5.0,0.12461884067115195,0.0,0.0,0.104,0.005,0.307,1.828,0.084,0.255,0.048
0.37368421052631584,-5.526315789473684,0.648786,5.0,0.13698751052967081,0.0,0.0,0.106,0.005,0.319,1.828,0.084,0.27,0.053
0.3894736842105263,-5.526315789473684,0.622861,5.0,0.15019951548956342,0.0,0.0,0.108,0.005,0.332,1.828,0.084,0.285,0.058
0.4052631578947369,-5.526315789473684,0.59896,5.0,0.16431871648159133,0.0,0.0,0.109,0.005,0.346,1.828,0.084,0.301,0.064
0.4210526315789474,-5.526315789473684,0.576817,5.0,0.1794149655871676,0.0,0.0,0.111,0.005,0.36,1.828,0.084,0.318,0.071
0.4368421052631579,-5.526315789473684,0.556253,5.0,0.1955642463742385,0.0,0.0,0.112,0.005,0.376,1.828,0.084,0.335,0.078
0.45263157894736844,-5.526315789473684,0.537104,5.0,0.2128488956618365,0.0,0.0,0.113,0.005,0.392,1.828,0.084,0.354,0.087
0.46842105263157896,-5.526315789473684,0.519232,5.0,0.23135793953161243,0.0,0.0,0.114,0.005,0.41,1.828,0.084,0.374,0.096
0.4842105263157895,-5.526315789473684,0.502512,5.0,0.2511873897797709,0.0,0.0,0.115,0.005,0.429,1.828,0.084,0.395,0.106
0.5,-5.526315789473684,0.486835,5.0,0.27244048670345594,0.0,0.0,0.116,0.005,0.448,1.828,0.084,0.418,0.117
0.2,-5.315789473684211,1.207785,5.0,0.0420214974851279,0.0,0.0,0.086,0.006,0.243,1.862,0.092,0.15,0.021
0.21578947368421053,-5.315789473684211,1.121274,5.0,0.04929050602796271,0.0,0.0,0.091,0.006,0.251,1.862,0.092,0.163,0.023
0.23157894736842105,-5.315789473684211,1.046765,5.0,0.05708945414410394,0.0,0.0,0.095,0.006,0.26,1.862,0.092,0.176,0.026
0.2473684210526316,-5.315789473684211,0.981267,5.0,0.06543861988156617,0.0,0.0,0.099,0.006,0.268,1.862,0.092,0.189,0.028
0.26315789473684215,-5.315789473684211,0.923778,5.0,0.07436353025936303,0.0,0.0,0.102,0.006,0.278,1.862,0.092,0.202,0.031
0.2789473684210526,-5.315789473684211,0.872734,5.0,0.08389463325602171,0.0,0.0,0.105,0.006,0.288,1.862,0.092,0.215,0.034
0.2947368421052632,-5.315789473684211,0.826601,5.0,0.09406714208003318,0.0,0.0,0.108,0.006,0.298,1.862,0.092,0.229,0.038
0.3105263157894737,-5.315789473684211,0.785337,5.0,0.10492098851981344,0.0,0.0,0.111,0.006,0.309,1.862,0.092,0.243,0.042
0.3263157894736842,-5.315789473684211,0.748007,5.0,0.1165008898244214,0.0,0.0,0.113,0.006,0.321,1.862,0.092,0.258,0.046
0.34210526315789475,-5.315789473684211,0.71407,5.0,0.12885648456727916,0.0,0.0,0.115,0.006,0.333,1.862,0.092,0.273,0.051
0.35789473684210527,-5.315789473684211,0.683077,5.0,0.14204254924381743,0.0,0.0,0.117,0.006,0.346,1.862,0.092,0.289,0.056
0.37368421052631584,-5.315789473684211,0.654655,5.0,0.15611919002828267,0.0,0.0,0.119,0.006,0.36,1.862,0.092,0.305,0.062
0.3894736842105263,-5.315789473684211,0.628554,5.0,0.17115180908740563,0.0,0.0,0.121,0.006,0.374,1.862,0.092,0.322,0.068
0.4052631578947369,-5.315789473684211,0.604446,5.0,0.1872116919159195,0.0,0.0,0.123,0.006,0.39,1.862,0.092,0.341,0.076
0.4210526315789474,-5.315789473684211,0.582116,5.0,0.20437643223465227,0.0,0.0,0.124,0.006,0.407,1.862,0.092,0.36,0.083
0.4368421052631579,-5.315789473684211,0.561379,5.0,0.2227299435652106,0.0,0.0,0.126,0.006,0.424,1.862,0.092,0.38,0.092
0.45263157894736844,-5.315789473684211,0.54207,5.0,0.24236275034663154,0.0,0.0,0.127,0.006,0.443,1.862,0.092,0.401,0.101
0.46842105263157896,-5.315789473684211,0.524048,5.0,0.26337222944105515,0.0,0.0,0.128,0.006,0.463,1.862,0.092,0.424,0.112
0.4842105263157895,-5.315789473684211,0.507186,4.95412374503857,0.28586278873716564,0.11730667516335788,0.11834438157737558,0.13,0.006,0.484,1.862,0.092,0.448,0.126
0.5,-5.315789473684211,0.491377,4.803376673344307,0.30994596358421056,0.1369140259518729,0.13121227278606273,0.131,0.007,0.506,1.862,0.092,0.473,0.146
0.2,-5.105263157894737,1.218436,5.0,0.047873918462725346,0.0,0.0,0.097,0.007,0.273,1.897,0.101,0.169,0.025
0.21578947368421053,-5.105263157894737,1.131282,5.0,0.056128338778511706,0.0,0.0,0.102,0.007,0.282,1.897,0.101,0.184,0.027
0.23157894736842105,-5.105263157894737,1.05628,5.0,0.06498339452733448,0.0,0.0,0.107,0.007,0.292,1.897,0.101,0.199,0.03
0.2473684210526316,-5.105263157894737,0.990411,5.0,0.07446220746896874,0.0,0.0,0.111,0.007,0.302,1.897,0.101,0.213,0.033
0.26315789473684215,-5.105263157894737,0.932374,5.0,0.0845937511934392,0.0,0.0,0.115,0.007,0.312,1.897,0.101,0.228,0.037
0.2789473684210526,-5.105263157894737,0.880895,5.0,0.09541246870198963,0.0,0.0,0.118,0.007,0.323,1.897,0.101,0.243,0.04
