y_0,y_1
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
3.319435456458904,0.49477308897271294
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.071637367245412,0.40113712702659077
1.1851576103254526,0.31297807010703443
0.0,1.0
0.0,1.0
0.0,1.0
1.51722370106248,0.12417719375326897
1.354464477294864,0.1624142279976714
0.9926570640571885,0.12997204945781668
0.823330648216819,0.11302766317169581
0.0,1.0
1.1034874929496683,-0.00010632138337654809
1.3121838240291128,-1.5725645391916312e-06
0.9669678063351647,-2.9224928715965344e-06
0.7802756283749966,-2.5082871082105817e-06
0.6545240554751878,-7.78632757109018e-07
0.57912,1e-06
