theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents
2.111111111111111,0.5555555555555556,2.111111,1.0,0.0,1.0,2.555555555555549,1.3233411120521148,0.46899833100133514
2.333333333333333,0.5555555555555556,2.333333,1.0,0.0,1.0,2.7777777777777217,1.3474724765800392,0.4931296955292598
2.5555555555555554,0.5555555555555556,2.555556,1.0,0.0,1.0,2.9999999999999014,1.3667953627409686,0.512452581690189
2.7777777777777777,0.5555555555555556,2.777778,1.0,0.0,1.0,3.2222222222221975,1.382267920422328,0.5279251393715485
3.0,0.5555555555555556,3.0,1.0,0.0,1.0,3.4444444444444446,1.3946573760765806,0.5403145950258009
1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.3333333333333335,0.965453892161891,0.1111111111111115
1.2222222222222223,0.6666666666666666,1.222222,1.0,0.0,1.0,1.555555555555531,1.038758505023226,0.18441572397244654
1.4444444444444444,0.6666666666666666,1.444444,1.0,0.0,1.0,1.777777777777679,1.0974562503476335,0.24311346929685385
1.6666666666666665,0.6666666666666666,1.666667,1.0,0.0,1.0,1.9999999999999445,1.1444577304957715,0.29011494944499194
1.8888888888888888,0.6666666666666666,1.888889,1.0,0.0,1.0,2.222222222222216,1.1820935736428377,0.3277507925920581
2.111111111111111,0.6666666666666666,2.111111,1.0,0.0,1.0,2.4444444444444384,1.2122300009410036,0.3578872198902241
2.333333333333333,0.6666666666666666,2.333333,1.0,0.0,1.0,2.666666666666611,1.2363613654689283,0.38201858441814873
2.5555555555555554,0.6666666666666666,2.555556,1.0,0.0,1.0,2.8888888888887903,1.2556842516298574,0.401341470579078
2.7777777777777777,0.6666666666666666,2.777778,1.0,0.0,1.0,3.1111111111110863,1.271156809311217,0.41681402826043745
3.0,0.6666666666666666,3.0,1.0,0.0,1.0,3.3333333333333335,1.2835462649654694,0.4292034839146899
1.0,0.7777777777777777,1.0,1.0,-0.000104977811880937,1.0,1.2222222222222223,0.8542764203906617,0.023896799826305326
1.2222222222222223,0.7777777777777777,1.222222,1.0,0.0,1.0,1.44444444444442,0.927647393912115,0.09719371773368812
1.4444444444444444,0.7777777777777777,1.444444,1.0,0.0,1.0,1.666666666666568,0.9863451392365223,0.15589146305809543
1.6666666666666665,0.7777777777777777,1.666667,1.0,0.0,1.0,1.8888888888888333,1.0333466193846603,0.20289294320623352
1.8888888888888888,0.7777777777777777,1.888889,1.0,0.0,1.0,2.111111111111105,1.0709824625317266,0.24052878635329966
2.111111111111111,0.7777777777777777,2.111111,1.0,0.0,1.0,2.3333333333333273,1.1011188898298925,0.2706652136514657
2.333333333333333,0.7777777777777777,2.333333,1.0,0.0,1.0,2.5555555555555,1.1252502543578173,0.2947965781793903
2.5555555555555554,0.7777777777777777,2.555556,1.0,7.22232146959231e-05,1.0,2.777777777777679,1.1446397554646224,0.31411946434031957
2.7777777777777777,0.7777777777777777,2.777778,1.0,0.030548947623561928,0.9992313693433117,2.999999999999975,1.1884951011750573,0.32959313953988933
3.0,0.7777777777777777,3.0,1.0,0.0,1.0,3.2222222222222223,1.1724351538543583,0.3423669205044383
1.0,0.8888888888888888,1.0,1.0,-1.1333201952120666,0.21507119843674746,1.1111111111111112,-0.22786678051289982,0.0
1.2222222222222223,0.8888888888888888,1.222222,1.0,-0.7034146930884534,0.3636105481017508,1.3333333333333088,0.19120360298784278,0.02360133652775831
1.4444444444444444,0.8888888888888888,1.444444,1.0,-0.029131131092770282,0.9638824141806984,1.5555555555554568,0.8488620776621688,0.0526504109968251
1.6666666666666665,0.8888888888888888,1.666667,1.0,0.0,1.0,1.7777777777777222,0.9222355082735493,0.09830243587459864
1.8888888888888888,0.8888888888888888,1.888889,1.0,0.0,1.0,1.9999999999999938,0.9598713514206154,0.13593827902166478
2.111111111111111,0.8888888888888888,2.111111,1.0,0.0,1.0,2.222222222222216,0.9900077787187814,0.1660747063198308
2.333333333333333,0.8888888888888888,2.333333,1.0,0.002115078794980712,0.9987208341797416,2.4444444444443887,1.0159067720952841,0.19020607084775543
2.5555555555555554,0.8888888888888888,2.555556,1.0,0.005493245120145141,0.9991822457387346,2.666666666666568,1.0384366937965477,0.20956986968697844
2.7777777777777777,0.8888888888888888,2.777778,1.0,0.07900203115531747,0.9969578127845714,2.888888888888864,1.1224872817647567,0.2251276557963212
3.0,0.8888888888888888,3.0,1.0,0.0,1.0,3.111111111111111,1.061324042743247,0.23853560548705233
1.0,1.0,1.0,1.0,-1.8026020924769255,0.0,1.0,-0.863254127386196,0.0
1.2222222222222223,1.0,1.222222,1.0,-1.2952530769566468,0.0010277137326189661,1.2222222222221977,-0.3759160767867088,0.012085681994401631
1.4444444444444444,1.0,1.444444,1.0,-1.0249440394388443,0.00011636511264589096,1.4444444444443456,-0.10958063926347938,0.02815880082906086
1.6666666666666665,1.0,1.666667,1.0,-0.7897182701652862,0.002003939450799514,1.666666666666611,0.12453736718847142,0.045023709518408506
1.8888888888888888,1.0,1.888889,1.0,-0.5836002881545919,0.0,1.8888888888888826,0.33202513770639286,0.062109353904541864
2.111111111111111,1.0,2.111111,1.0,-0.37027489420668885,0.0076640683698973545,2.111111111111105,0.5460978683584463,0.07892205067527036
2.333333333333333,1.0,2.333333,1.0,-0.16353205843900276,0.0005073693501009596,2.3333333333332775,0.7541252349292382,0.09558583119343422
2.5555555555555554,1.0,2.555556,1.0,-0.014224222347275424,0.0,2.5555555555554568,0.9092233755544539,0.11199365276773787
2.7777777777777777,1.0,2.777778,1.0,0.33478346912051477,0.0004699401717741643,2.777777777777753,1.247883213803288,0.12724768322279612
3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.1445636537844992
