y_0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
1.6043727914512924
1.3255148397352212
1.2152491135698729
1.2178724910057728
1.1486844488107082
1.1067526106406504
1.0179198385729256
0.9314391285842326
0.8718818891207957
0.8214623515465712
0.7734837784928195
0.7305757148184061
0.6994591540039354
0.6688344865420891
0.6360382093457767
0.610634237764696
0.5849212095099254
0.5599018755842066
0.5359852173505233
0.5145329407875986
0.4985568549021828
0.4796488937202605
0.4576467052179596
0.4371276807371727
0.4234185678549191
0.41760146505023354
0.416784
