theta_0,FB_y_0,y_0,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
-5.909090909090909,0.47932054258733064,0.47932054258733064,0.21346923831927922,0.21346923831927922,0.17100591059187675,0.0,0.0,0.364,inf,0.0,0.33,0.33
-5.8686868686868685,0.4800340563901986,0.4800340563901986,0.2191594983744368,0.2191594983744368,0.17952956719727392,0.0,0.0,0.373,inf,0.0,0.339,0.339
-5.828282828282829,0.4807607263375174,0.4807607263375174,0.224972182419289,0.224972182419289,0.1882337227652091,0.0,0.0,0.382,inf,0.0,0.348,0.348
-5.787878787878788,0.4815007404314109,0.4815007404314109,0.2309088258994608,0.2309088258994608,0.19712084392150403,0.0,0.0,0.392,inf,0.0,0.356,0.356
-5.747474747474747,0.48225428940945997,0.48225428940945997,0.2369709420099809,0.2369709420099809,0.2061933837800844,0.0,0.0,0.402,inf,0.0,0.365,0.365
-5.707070707070707,0.48302156680024116,0.48302156680024116,0.24316001985074026,0.24316001985074026,0.2154537800395563,0.0,0.0,0.412,inf,0.0,0.375,0.375
-5.666666666666666,0.48380276897810665,0.48380276897810665,0.24947752259387934,0.24947752259387934,0.2249044530878957,0.0,0.0,0.422,inf,0.0,0.384,0.384
-5.626262626262626,0.4845980952172934,0.4845980952172934,0.25592488558741144,0.25592488558741144,0.23454780403952474,0.0,0.0,0.432,inf,0.0,0.393,0.393
-5.585858585858586,0.485407747745443,0.485407747745443,0.26250351448341175,0.26250351448341175,0.24438621279305334,0.0,0.0,0.443,inf,0.0,0.403,0.403
-5.545454545454545,0.486231931796605,0.486231931796605,0.26921478331388043,0.26921478331388043,0.25442203603277275,0.0,0.0,0.453,inf,0.0,0.413,0.413
-5.505050505050505,0.4870708556637786,0.4870708556637786,0.2760600325726999,0.2760600325726999,0.2646576052322673,0.0,0.0,0.464,inf,0.0,0.423,0.423
-5.4646464646464645,0.4879247307511505,0.4879247307511505,0.2830405672827418,0.2830405672827418,0.27509522463917935,0.0,0.0,0.475,inf,0.0,0.434,0.434
-5.424242424242424,0.48879377162599674,0.48879377162599674,0.2901576550494155,0.2901576550494155,0.28573716924237785,0.0,0.0,0.487,inf,0.0,0.444,0.444
-5.383838383838384,0.48967819607042673,0.48967819607042673,0.29741252412311764,0.29741252412311764,0.2965856827439572,0.0,0.0,0.498,inf,0.0,0.455,0.455
-5.343434343434343,0.4905782251329835,0.4905782251329835,0.3048063614411071,0.3048063614411071,0.30764297550656833,0.0,0.0,0.51,inf,0.0,0.466,0.466
-5.303030303030303,0.4914940831802177,0.4914940831802177,0.31234031069441004,0.31234031069441004,0.31891122252164594,0.0,0.0,0.522,inf,0.0,0.477,0.477
-5.262626262626263,0.49242599794827857,0.49242599794827857,0.3200154703810957,0.3200154703810957,0.33039256135985734,0.0,0.0,0.535,inf,0.0,0.488,0.488
-5.222222222222222,0.4933742005946497,0.4933742005946497,0.3278328918726139,0.3278328918726139,0.3420890901304292,0.0,0.0,0.547,inf,0.0,0.5,0.5
-5.181818181818182,0.4943389257500433,0.4943389257500433,0.3357935775114635,0.3357935775114635,0.35400286546759996,0.0,0.0,0.56,inf,0.0,0.512,0.512
-5.141414141414141,0.4953204115706104,0.4953204115706104,0.3438984786971728,0.3438984786971728,0.3661359005011603,0.0,0.0,0.573,inf,0.0,0.524,0.524
-5.1010101010101,0.49631889979045546,0.49631889979045546,0.35214849400755477,0.35214849400755477,0.3784901628580226,0.0,0.0,0.586,inf,0.0,0.536,0.536
-5.0606060606060606,0.49733463577461523,0.49733463577461523,0.3605444673529778,0.3605444673529778,0.3910675726925331,0.0,0.0,0.599,inf,0.0,0.548,0.548
-5.02020202020202,0.4983678685725486,0.4983678685725486,0.3690871861364621,0.3690871861364621,0.40387000071834034,0.0,0.0,0.613,inf,0.0,0.561,0.561
-4.979797979797979,0.49941885097217636,0.49941885097217636,0.3777773794710087,0.3777773794710087,0.4168992662931863,0.0,0.0,0.627,inf,0.0,0.574,0.574
-4.9393939393939394,0.5004878395546236,0.5004878395546236,0.3866157164053621,0.3866157164053621,0.4301571355078302,0.0,0.0,0.641,inf,0.0,0.587,0.587
-4.898989898989899,0.5015750947496871,0.5015750947496871,0.3956028042145429,0.3956028042145429,0.4436453193354264,0.0,0.0,0.655,inf,0.0,0.6,0.6
-4.858585858585858,0.502680880892132,0.502680880892132,0.4047391867210601,0.4047391867210601,0.45736547180724074,0.0,0.0,0.67,inf,0.0,0.614,0.614
-4.818181818181818,0.5038054662788609,0.5038054662788609,0.4140253426669401,0.4140253426669401,0.47131918823485963,0.0,0.0,0.685,inf,0.0,0.627,0.627
-4.777777777777778,0.5049491232270906,0.5049491232270906,0.4234616841333152,0.4234616841333152,0.4855080034756184,0.0,0.0,0.7,inf,0.0,0.641,0.641
-4.737373737373737,0.5061121281335498,0.5061121281335498,0.4330485550201145,0.4330485550201145,0.4999333902537858,0.0,0.0,0.715,inf,0.0,0.655,0.655
-4.696969696969697,0.5072947615348068,0.5072947615348068,0.4427862295859029,0.4427862295859029,0.5145967575375627,0.0,0.0,0.731,inf,0.0,0.67,0.67
-4.656565656565657,0.5084973081688069,0.5084973081688069,0.45267491104301705,0.45267491104301705,0.5294994489670317,0.0,0.0,0.747,inf,0.0,0.685,0.685
-4.616161616161616,0.5098910667782912,0.5098910667782912,0.46271472904867744,0.46271472904867744,0.5446427413503583,0.0,0.0,0.763,inf,0.0,0.699,0.699
-4.575757575757576,0.5111051325586612,0.5111051325586612,0.47290574345238096,0.47290574345238096,0.560027843223054,0.0,0.0,0.779,inf,0.0,0.715,0.715
-4.535353535353535,0.5123431043753529,0.5123431043753529,0.4832479350575651,0.4832479350575651,0.5756558934737577,0.0,0.0,0.796,inf,0.0,0.73,0.73
-4.494949494949495,0.5136051643776843,0.5136051643776843,0.4937412102812362,0.4937412102812362,0.5915279600496173,0.0,0.0,0.813,inf,0.0,0.746,0.746
-4.454545454545454,0.5148914993909103,0.5148914993909103,0.5043853985499982,0.5043853985499982,0.6076450387261342,0.0,0.0,0.83,inf,0.0,0.761,0.761
-4.4141414141414135,0.5162023011263281,0.5162023011263281,0.5151802513437774,0.5151802513437774,0.6240080519577805,0.0,0.0,0.847,inf,0.0,0.777,0.777
-4.373737373737374,0.5175377663914157,0.5175377663914157,0.5261254413335169,0.5261254413335169,0.6406178478183413,0.0,0.0,0.865,inf,0.0,0.794,0.794
-4.333333333333333,0.5188980972997552,0.5188980972997552,0.5372205615944065,0.5372205615944065,0.6574751990125399,0.0,0.0,0.883,inf,0.0,0.81,0.81
-4.292929292929292,0.5202835014805567,0.5202835014805567,0.5484651249133049,0.5484651249133049,0.6745808019776411,0.0,0.0,0.901,inf,0.0,0.827,0.827
-4.252525252525253,0.5216941922876426,0.5216941922876426,0.5598585631938098,0.5598585631938098,0.6919352760785176,0.0,0.0,0.92,inf,0.0,0.844,0.844
-4.212121212121212,0.5231303890076898,0.5231303890076898,0.5714002269452827,0.5714002269452827,0.7095391628825094,0.0,0.0,0.938,inf,0.0,0.861,0.861
-4.171717171717171,0.5245923170675356,0.5245923170675356,0.5830893848718306,0.5830893848718306,0.7273929255301129,0.0,0.0,0.957,-1.391,0.0,0.879,0.879
-4.1313131313131315,0.5260802082404582,0.5260802082404582,0.5949252235670256,0.5949252235670256,0.7454969482073176,0.0,0.0,0.977,1.305,0.0,0.897,0.897
-4.090909090909091,0.5275943008512266,0.5275943008512266,0.606906847294282,0.606906847294282,0.7638515356995392,0.0,0.0,0.996,-0.57,0.0,0.915,0.915
-4.05050505050505,0.529134839979798,0.529134839979798,0.6190332778709721,0.6190332778709721,0.7824569130452852,0.0,0.0,1.016,0.026,0.0,0.933,0.933
-4.01010101010101,0.5307020776635331,0.5307020776635331,0.6313034546597764,0.6313034546597764,0.8013132252930699,0.0,0.0,1.036,-0.101,0.0,0.951,0.951
-3.9696969696969693,0.5322962730978168,0.5322962730978168,0.6437162346558244,0.6437162346558244,0.8204205373502085,0.0,0.0,1.056,0.167,0.0,0.97,0.97
-3.929292929292929,0.5339150612642594,0.5339150612642594,0.6562703926788002,0.6562703926788002,0.8397788339256154,0.0,0.0,1.077,0.097,0.0,0.989,0.989
-3.888888888888889,0.5355552128605334,0.5355552128605334,0.6689646216661306,0.6689646216661306,0.8593880195797488,0.0,0.0,1.097,0.066,0.0,1.008,1.008
-3.848484848484848,0.5372220172005564,0.5372220172005564,0.681797533037108,0.681797533037108,0.8792479188654987,0.0,0.0,1.118,0.05,0.0,1.027,1.027
-3.808080808080808,0.5389158619281876,0.5389158619281876,0.6947676572232018,0.6947676572232018,0.8993582765698405,0.0,0.0,1.14,0.069,0.0,1.047,1.047
-3.7676767676767673,0.5406371407278154,0.5406371407278154,0.7078734442446195,0.7078734442446195,0.919718758045776,0.0,0.0,1.161,0.065,0.0,1.067,1.067
-3.727272727272727,0.5423862534349064,0.5423862534349064,0.7211132644146256,0.7211132644146256,0.9403289496558795,0.0,0.0,1.183,0.062,0.0,1.087,1.087
-3.6868686868686864,0.5441636061489654,0.5441636061489654,0.7344854091205769,0.7344854091205769,0.9611883592889994,0.0,0.0,1.205,0.064,0.0,1.107,1.107
-3.646464646464646,0.545969611348919,0.545969611348919,0.7479880917229451,0.7479880917229451,0.9822964169914687,0.0,0.0,1.228,0.065,0.0,1.128,1.128
-3.606060606060606,0.5478046880109596,0.5478046880109596,0.7616194485363816,0.7616194485363816,1.0036524756769483,-0.0,-0.0,1.25,0.065,0.0,1.149,1.149
-3.5656565656565653,0.5496692617289243,0.5496692617289243,0.7753775399101088,0.7753775399101088,1.0252558119322435,-0.0,-0.0,1.273,0.066,0.0,1.17,1.17
-3.525252525252525,0.5515637648372371,0.5515637648372371,0.7892603514012788,0.7892603514012788,1.0471056269128183,0.0,0.0,1.296,0.067,0.0,1.191,1.191
-3.4848484848484844,0.553488636536477,0.553488636536477,0.803265795030046,0.803265795030046,1.0692010473168267,0.0,0.0,1.32,0.067,0.0,1.212,1.212
-3.444444444444444,0.5554443230215956,0.5554443230215956,0.8173917106344659,0.8173917106344659,1.0915411264558526,0.0,0.0,1.343,0.068,0.0,1.234,1.234
-3.4040404040404035,0.5574312776128638,0.5574312776128638,0.8316358672980352,0.8316358672980352,1.1141248453952461,0.0,0.0,1.367,0.069,0.0,1.256,1.256
-3.3636363636363633,0.5594499608895711,0.5594499608895711,0.845995964865015,0.845995964865015,1.1369511141792894,0.0,0.0,1.391,0.07,0.0,1.278,1.278
-3.323232323232323,0.5615008408265406,0.5615008408265406,0.8604696355339597,0.8604696355339597,1.160018773131696,0.0,0.0,1.416,0.071,0.0,1.3,1.3
-3.2828282828282824,0.5635843929334846,0.5635843929334846,0.8750544455262665,0.8750544455262665,1.1833265942283429,0.0,0.0,1.44,0.071,0.0,1.323,1.323
-3.242424242424242,0.5657011003972804,0.5657011003972804,0.8897478968240672,0.8897478968240672,1.2068732825366457,0.0,0.0,1.465,0.072,0.0,1.346,1.346
-3.2020202020202015,0.5678514542271906,0.5678514542271906,0.9045474289823098,0.9045474289823098,1.2306574777265318,0.0,0.0,1.49,0.073,0.0,1.369,1.369
-3.1616161616161613,0.5700359534030761,0.5700359534030761,0.9194504210018082,0.9194504210018082,1.254677755639859,0.0,0.0,1.516,0.074,0.0,1.392,1.392
-3.121212121212121,0.572255105026662,0.572255105026662,0.9344541932689082,0.9344541932689082,1.2789326299240373,0.0,0.0,1.542,0.075,0.0,1.415,1.415
-3.0808080808080804,0.5745094244758986,0.5745094244758986,0.9495560095429749,0.9495560095429749,1.3034205537111678,0.0,0.0,1.567,0.076,0.0,1.439,1.439
-3.04040404040404,0.5767994355624423,0.5767994355624423,0.9647530790107235,0.9647530790107235,1.328139921361799,0.0,0.0,1.594,0.077,0.0,1.463,1.463
-3.0,0.5791256706923452,0.5791256706923452,0.9800425583805077,0.9800425583805077,1.3530890702465295,0.0,0.0,1.62,0.078,0.0,1.487,1.487
