y_0,y_1
1.0,1.0
1.052632,1.0
1.105263,1.0
1.157895,1.0
1.210526,1.0
1.263158,1.0
1.315789,1.0
1.368421,1.0
1.421053,1.0
1.473684,1.0
1.526316,1.0
1.578947,1.0
1.631579,1.0
1.684211,1.0
1.736842,1.0
1.789474,1.0
1.842105,1.0
1.894737,1.0
1.947368,1.0
2.0,1.0
1.0,1.052632
1.052632,1.052632
1.105263,1.052632
1.157895,1.052632
1.210526,1.052632
1.263158,1.052632
1.315789,1.052632
1.368421,1.052632
1.421053,1.052632
1.473684,1.052632
1.526316,1.052632
1.578947,1.052632
1.631579,1.052632
1.684211,1.052632
1.736842,1.052632
1.789474,1.052632
1.842105,1.052632
1.894737,1.052632
1.947368,1.052632
2.0,1.052632
1.0,1.105263
1.052632,1.105263
1.105263,1.105263
1.157895,1.105263
1.210526,1.105263
1.263158,1.105263
1.315789,1.105263
1.368421,1.105263
1.421053,1.105263
1.473684,1.105263
1.526316,1.105263
1.578947,1.105263
1.631579,1.105263
1.684211,1.105263
1.736842,1.105263
1.789474,1.105263
1.842105,1.105263
1.894737,1.105263
1.947368,1.105263
2.0,1.105263
1.0,1.157895
1.052632,1.157895
1.105263,1.157895
1.157895,1.157895
1.210526,1.157895
1.263158,1.157895
1.315789,1.157895
1.368421,1.157895
1.421053,1.157895
1.473684,1.157895
1.526316,1.157895
1.578947,1.157895
1.631579,1.157895
1.684211,1.157895
1.736842,1.157895
1.789474,1.157895
1.842105,1.157895
1.894737,1.157895
1.947368,1.157895
2.0,1.157895
1.0,1.210526
1.052632,1.210526
1.105263,1.210526
1.157895,1.210526
1.210526,1.210526
1.263158,1.210526
1.315789,1.210526
1.368421,1.210526
1.421053,1.210526
1.473684,1.210526
1.526316,1.210526
1.578947,1.210526
1.631579,1.210526
1.684211,1.210526
1.736842,1.210526
1.789474,1.210526
1.842105,1.210526
1.894737,1.210526
1.947368,1.210526
2.0,1.210526
1.0,1.263158
1.052632,1.263158
1.105263,1.263158
1.157895,1.263158
1.210526,1.263158
1.263158,1.263158
1.315789,1.263158
1.368421,1.263158
1.421053,1.263158
1.473684,1.263158
1.526316,1.263158
1.578947,1.263158
1.631579,1.263158
1.684211,1.263158
