theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.2,-7.0,1.149037,3e-06,0.0,1.0,0.012937992018837054,-0.00040236405810931423,0.0,0.031,0.0,0.089,1.615,0.04,0.052,0.0
0.24285714285714288,-7.0,0.94572,0.001831,0.0,1.0,0.019773566568362655,-0.00040236405810931423,0.0,0.035,0.0,0.097,1.615,0.04,0.064,0.0
0.2857142857142857,-7.0,0.808278,0.0,0.0,1.0,0.027966275636158798,-0.00040236405810931423,0.0,0.039,0.0,0.106,1.615,0.04,0.077,0.0
0.32857142857142857,-7.0,0.703854,0.0,0.0,1.0,0.03771284752683699,-0.00040236405810931423,0.0,0.041,0.0,0.116,1.615,0.04,0.09,0.0
0.37142857142857144,-7.0,0.624106,0.0,0.0,1.0,0.049303063811132704,-0.00040236405810931423,0.0,0.044,0.0,0.128,1.615,0.04,0.104,0.0
0.4142857142857143,-7.0,0.559425,0.000151,0.0,1.0,0.0631304278262303,-0.00040236405810931423,0.0,0.045,0.0,0.142,1.615,0.04,0.12,0.0
0.45714285714285713,-7.0,0.507327,0.0,0.0,1.0,0.07971539775399178,-0.00040236405810931423,0.0,0.047,0.0,0.159,1.615,0.04,0.139,0.0
0.5,-7.0,0.464176,0.0,0.0,1.0,0.09973980533969964,-0.00040236405810931423,0.0,0.048,0.0,0.179,1.615,0.04,0.161,0.0
0.2,-6.428571428571429,1.161338,0.002114,0.0,1.0,0.019685318146039993,-0.00040236405810931423,0.0,0.044,0.0,0.128,1.692,0.054,0.076,0.0
0.24285714285714288,-6.428571428571429,0.96002,0.001407,0.0,1.0,0.029886817867860196,-0.00040236405810931423,0.0,0.051,0.0,0.139,1.692,0.054,0.094,0.0
0.2857142857142857,-6.428571428571429,0.817886,0.000923,0.0,1.0,0.04212781174221322,-0.00040236405810931423,0.0,0.055,0.0,0.152,1.692,0.054,0.112,0.0
0.32857142857142857,-6.428571428571429,0.714031,0.0,0.0,1.0,0.05671841933727785,-0.00040236405810931423,0.0,0.059,0.0,0.167,1.692,0.054,0.131,0.0
0.37142857142857144,-6.428571428571429,0.633002,0.0,0.0,1.0,0.07410730915953267,-0.00040236405810931423,0.0,0.062,0.0,0.185,1.692,0.054,0.152,0.0
0.4142857142857143,-6.428571428571429,0.567692,0.0,0.0,1.0,0.09489796725935407,-0.00040236405810931423,0.0,0.065,0.0,0.206,1.692,0.054,0.176,0.0
0.45714285714285713,-6.428571428571429,0.514923,0.0,0.0,1.0,0.11988113218378289,-0.00040236405810931423,0.0,0.067,0.0,0.231,1.692,0.054,0.204,0.0
0.5,-6.428571428571429,0.471141,0.0,0.0,1.0,0.15007948225780054,-0.00040236405810931423,0.0,0.069,0.0,0.262,1.692,0.054,0.237,0.0
0.2,-5.857142857142858,1.184307,0.00061,0.0,1.0,0.029232092369704046,-0.00040236405810931423,0.0,0.063,0.0,0.179,1.776,0.072,0.108,0.0
0.24285714285714288,-5.857142857142858,0.979044,0.000462,0.0,1.0,0.04415079875562261,-0.00040236405810931423,0.0,0.072,0.0,0.196,1.776,0.072,0.134,0.0
0.2857142857142857,-5.857142857142858,0.8329,0.000792,0.0,1.0,0.062063531724861926,-0.00040236405810931423,0.0,0.078,0.0,0.215,1.776,0.072,0.16,0.0
0.32857142857142857,-5.857142857142858,0.725995,0.000539,0.0,1.0,0.08343837220476366,-0.00040236405810931423,0.0,0.083,0.0,0.237,1.776,0.072,0.188,0.0
0.37142857142857144,-5.857142857142858,0.643466,0.000386,0.0,1.0,0.10894100752365288,-0.00040236405810931423,0.0,0.088,0.0,0.263,1.776,0.072,0.219,0.0
