theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.2,-7.0,1.142604,0.003896,0.0,1.0,0.013191988236172946,-0.00011156174438824959,0.0,0.031,0.0,0.089,1.615,0.04,0.052,0.0
0.275,-7.0,0.83978,0.000299,0.0,1.0,0.026036406853169092,-0.00011156174438824959,0.0,0.038,0.0,0.103,1.615,0.04,0.073,0.0
0.35,-7.0,0.661404,0.000163,0.0,1.0,0.04351051380095707,-0.00011156174438824959,0.0,0.042,0.0,0.122,1.615,0.04,0.097,0.0
0.425,-7.0,0.544256,0.000558,0.0,1.0,0.06724968182560058,-0.00011156174438824959,0.0,0.046,0.0,0.146,1.615,0.04,0.125,0.0
0.5,-7.0,0.46455,0.0,0.0,1.0,0.09999502807816103,-0.00011156174438824959,0.0,0.048,0.0,0.179,1.615,0.04,0.16,0.0
0.2,-6.0,1.174906,0.002191,0.0,1.0,0.0267947709256614,-0.00011156174438824959,0.0,0.058,0.0,0.165,1.755,0.067,0.099,0.0
0.275,-6.0,0.860378,0.000939,0.0,1.0,0.05235193658175343,-0.00011156174438824959,0.0,0.07,0.0,0.193,1.755,0.067,0.141,0.0
0.35,-6.0,0.679941,9.5e-05,0.0,1.0,0.08727546941365925,-0.00011156174438824959,0.0,0.079,0.0,0.229,1.755,0.067,0.186,0.0
0.425,-6.0,0.561202,3.8e-05,0.0,1.0,0.13497015912155486,-0.00011156174438824959,0.0,0.084,0.0,0.277,1.755,0.067,0.241,0.0
0.5,-6.0,0.477957,0.0,0.8283988221813393,0.9900831433797741,0.20093288600046616,0.005825477879007991,0.0,0.089,0.001,0.344,1.755,0.067,0.312,0.007
0.2,-5.0,1.221577,0.001309,0.0,1.0,0.05088131445274028,-0.00011156174438824959,0.0,0.103,0.0,0.29,1.915,0.106,0.18,0.0
0.275,-5.0,0.896266,0.000557,0.0,1.0,0.09851807038283768,-0.00011156174438824959,0.0,0.124,0.0,0.341,1.915,0.106,0.254,0.0
0.35,-5.0,0.707959,0.000325,0.0,1.0,0.16356517386080072,-0.00011156174438824959,0.0,0.138,0.0,0.408,1.915,0.106,0.336,0.0
0.425,-5.0,0.585563,5.5e-05,0.8909073842357247,0.9832557938232652,0.2520972046987304,0.01140559209173745,0.0017429585915519682,0.148,0.002,0.498,1.915,0.106,0.437,0.014
0.5,-5.0,0.498567,0.000141,1.9795608414505728,0.6550632130769448,0.37324239283171823,0.20503433423264675,0.008554235646750579,0.155,0.023,0.62,1.915,0.106,0.567,0.233
0.2,-4.0,1.290321,0.000842,0.0,1.0,0.09014986085970973,-0.00011156174438824959,0.0,0.173,0.0,0.484,2.101,0.159,0.307,0.0
0.275,-4.0,0.949805,0.000379,0.0,1.0,0.17280932058511236,-0.00011156174438824959,0.00031455800591440996,0.208,0.0,0.572,2.101,0.159,0.433,0.0
0.35,-4.0,0.751846,0.000215,0.0,1.0,0.2846938033428536,-0.00011156174438824959,0.0044870253867567555,0.23,0.0,0.687,2.101,0.159,0.572,0.0
0.425,-4.0,0.622592,5.7e-05,1.1485303400523248,0.19011652782132718,0.43461743587701723,0.41094551735245327,0.06130689519293543,0.246,0.152,0.84,2.101,0.159,0.742,0.601
0.5,-4.0,0.531019,4.6e-05,0.9729681841774894,0.12718265742426432,0.6342291881609984,0.617289237813238,0.2502609564315641,0.257,0.179,1.041,2.101,0.159,0.956,0.841
0.2,-3.0,1.389504,0.000573,0.0,1.0,0.14858928597438717,-0.00011156174438824959,0.0044870253867567555,0.276,0.0,0.769,2.315,0.227,0.493,0.0
0.275,-3.0,1.02835,0.000265,1.251423536196956,0.07218757118513801,0.28132400102754174,0.2781122439918446,0.056231529979532846,0.329,0.274,0.91,2.315,0.227,0.692,0.621
0.35,-3.0,0.816721,0.00015,1.0514016139701496,0.02792539165322658,0.45764016348158615,0.4552081669262124,0.22779926242759696,0.363,0.316,1.092,2.315,0.227,0.912,0.85
0.425,-3.0,0.677518,9.4e-05,0.6964520350097405,0.002191200682748261,0.6871394572015778,0.6871845231805468,0.4531641329945184,0.388,0.383,1.325,2.315,0.227,1.172,1.167
0.5,-3.0,0.578975,6.4e-05,0.578975,6.4e-05,0.9799089943623916,0.979974695127634,0.7453006686580577,0.406,0.406,1.62,2.315,0.227,1.487,1.487
