theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents
1.0,0.0,1.0,1.0,0.8229716743635971,1.0,2.0,1.9852156201500757,0.21100786740148897
1.1052631578947367,0.0,1.1052631578947367,1.0,0.8597013522960671,1.0,2.1052631578947367,2.077436418348248,0.29471006339950273
1.2105263157894737,0.0,1.2105263157894737,1.0,0.9083417423001074,1.0,2.2105263157894735,2.1691401270241553,0.3728680098498491
1.3157894736842106,0.0,1.3157894736842106,1.0,0.969411028997913,1.0,2.3157894736842106,2.262166245573933,0.4467233979102338
1.4210526315789473,0.0,1.4210526315789473,1.0,1.0415079051125735,1.0,2.4210526315789473,2.3573350810158367,0.5173859030428303
1.526315789473684,0.0,1.526315789473684,1.0,1.124487722164336,1.0,2.526315789473684,2.4553919469260017,0.5857432339520307
1.631578947368421,0.0,1.631578947368421,1.0,1.2140382194871104,1.0,2.6315789473684212,2.555373554201677,0.6525941811206776
1.736842105263158,0.0,1.736842105263158,1.0,1.3143513102199358,1.0,2.736842105263158,2.6589390228790855,0.7184029313331064
1.8421052631578947,0.0,1.8421052631578947,1.0,1.420818221259957,1.0,2.8421052631578947,2.7646165042728774,0.7838867287447671
1.9473684210526314,0.0,1.9473684210526314,1.0,1.5345236460918166,1.0,2.9473684210526314,2.872758648738462,0.8494493999462893
2.052631578947368,0.0,2.052631578947368,1.0,1.6560028680244048,1.0,3.052631578947368,2.983419165763676,0.9155679116950303
2.1578947368421053,0.0,2.1578947368421053,1.0,1.7818871961065985,1.0,3.1578947368421053,3.0952900405313684,0.9827673459319436
2.263157894736842,0.0,2.263157894736842,1.0,1.91579616977285,1.0,3.263157894736842,3.209246464411635,1.0513668975539114
2.3684210526315788,0.0,2.3684210526315788,1.0,2.0538407753510124,1.0,3.3684210526315788,3.3237455278196233,1.1219599557873172
2.473684210526316,0.0,2.473684210526316,1.0,2.198980210994143,1.0,3.473684210526316,3.4391832207866275,1.194905505030123
2.5789473684210527,0.0,2.5789473684210527,1.0,2.350992303720706,1.0,3.5789473684210527,3.554832268999304,1.2708186258881446
2.6842105263157894,0.0,2.6842105263157894,1.0,2.5101125191693505,1.0,3.6842105263157894,3.669897972576458,1.3503648648402435
2.789473684210526,0.0,2.789473684210526,1.0,2.681611209009038,1.0,3.789473684210526,3.7838601580354294,1.434312694647721
2.894736842105263,0.0,2.894736842105263,1.0,2.8618075555212026,1.0,3.894736842105263,3.8942005755564777,1.524009133185023
3.0,0.0,3.0,1.0,3.0,1.0,4.0,4.0,1.6206850434081814
1.0,0.05263157894736842,1.0,1.0,0.8191342781935156,1.0,1.9473684210526316,1.931955286554751,0.16880629392119118
1.1052631578947367,0.05263157894736842,1.1052631578947367,1.0,0.8596621739268326,1.0,2.052631578947368,2.0247963082957074,0.2521879069282239
1.2105263157894737,0.05263157894736842,1.2105263157894737,1.0,0.9085928723993266,1.0,2.1578947368421053,2.116574019089702,0.33034279133766875
1.3157894736842106,0.05263157894736842,1.3157894736842106,1.0,0.9693769559894297,1.0,2.2631578947368425,2.209524691165046,0.4042167290380738
1.4210526315789473,0.05263157894736842,1.4210526315789473,1.0,1.0414536993490422,1.0,2.3684210526315788,2.304686381410132,0.4748768265275517
1.526315789473684,0.05263157894736842,1.526315789473684,1.0,1.1244350931042704,1.0,2.473684210526316,2.402742951873692,0.5432304521758613
1.631578947368421,0.05263157894736842,1.631578947368421,1.0,1.2141120173782753,1.0,2.5789473684210527,2.50276716328856,0.610077881134575
1.736842105263158,0.05263157894736842,1.736842105263158,1.0,1.3142729982333645,1.0,2.6842105263157894,2.606280456573698,0.6758914880731955
1.8421052631578947,0.05263157894736842,1.8421052631578947,1.0,1.4207899518735267,1.0,2.7894736842105265,2.71197520609679,0.7413701575193858
1.9473684210526314,0.05263157894736842,1.9473684210526314,1.0,1.534697743200426,1.0,2.894736842105263,2.8201859454975198,0.8069309753306178
2.052631578947368,0.05263157894736842,2.052631578947368,1.0,1.655960139047212,1.0,3.0,2.930773596038808,0.8730609991231574
2.1578947368421053,0.05263157894736842,2.1578947368421053,1.0,1.7820316393697888,1.0,3.105263157894737,3.042703723350665,0.9402575620583221
2.263157894736842,0.05263157894736842,2.263157894736842,1.0,1.9157405658143845,1.0,3.2105263157894735,3.1565985673740373,1.00886702313904
2.3684210526315788,0.05263157894736842,2.3684210526315788,1.0,2.05381408260705,1.0,3.3157894736842106,3.271106744113708,1.0794561562280955
2.473684210526316,0.05263157894736842,2.473684210526316,1.0,2.1989571518325324,1.0,3.421052631578948,3.3865461027572366,1.1523997583800187
2.5789473684210527,0.05263157894736842,2.5789473684210527,1.0,2.350994281469153,1.0,3.526315789473684,3.502201093194553,1.2283111287653006
2.6842105263157894,0.05263157894736842,2.6842105263157894,1.0,2.510109401299177,1.0,3.6315789473684212,3.6172658954347057,1.3078575250400055
2.789473684210526,0.05263157894736842,2.789473684210526,1.0,2.681610919373559,1.0,3.7368421052631575,3.7312285494730997,1.3918050931094563
2.894736842105263,0.05263157894736842,2.894736842105263,1.0,2.86180773027419,1.0,3.8421052631578947,3.841569002269872,1.4815015056674912
3.0,0.05263157894736842,3.0,1.0,3.0,1.0,3.947368421052632,3.947368421052632,1.5781774327850555
1.0,0.10526315789473684,1.0,1.0,0.8169126988982978,1.0,1.8947368421052633,1.878954083670557,0.12660472044089338
1.1052631578947367,0.10526315789473684,1.1052631578947367,1.0,0.8598086622897154,1.0,2.0,1.972196621097845,0.20980130019199433
1.2105263157894737,0.10526315789473684,1.2105263157894737,1.0,0.9080280563796582,1.0,2.1052631578947367,2.0637951239835606,0.2879676342211052
1.3157894736842106,0.10526315789473684,1.3157894736842106,1.0,0.9699327334760732,1.0,2.210526315789474,2.1570557231225753,0.36179985851936897
1.4210526315789473,0.10526315789473684,1.4210526315789473,1.0,1.0416672168226575,1.0,2.3157894736842106,2.2521222294058942,0.4324992382153074
1.526315789473684,0.10526315789473684,1.526315789473684,1.0,1.1244213961431344,1.0,2.4210526315789473,2.350106839998947,0.5008674601152998
1.631578947368421,0.10526315789473684,1.631578947368421,1.0,1.2139616174977366,1.0,2.526315789473684,2.450084247408829,0.5677139734736476
1.736842105263158,0.10526315789473684,1.736842105263158,1.0,1.3142481309339484,1.0,2.6315789473684212,2.5536403071815683,0.6335176827979655
1.8421052631578947,0.10526315789473684,1.8421052631578947,1.0,1.420967329330866,1.0,2.736842105263158,2.6594046021818025,0.6989947239867226
1.9473684210526314,0.10526315789473684,1.9473684210526314,1.0,1.5345986429153329,1.0,2.8421052631578947,2.767520855533423,0.764567171840542
2.052631578947368,0.10526315789473684,2.052631578947368,1.0,1.6559285381615418,1.0,2.9473684210526314,2.8781316692024865,0.830690642453587
2.1578947368421053,0.10526315789473684,2.1578947368421053,1.0,1.7819135052557282,1.0,3.0526315789473686,2.9900351277611796,0.8978850819514005
2.263157894736842,0.10526315789473684,2.263157894736842,1.0,1.9156896985911782,1.0,3.1578947368421053,3.103952058512645,0.9664864383929439
2.3684210526315788,0.10526315789473684,2.3684210526315788,1.0,2.053888304826487,1.0,3.263157894736842,3.2184951975315252,1.0370719809001328
2.473684210526316,0.10526315789473684,2.473684210526316,1.0,2.1989393188402038,1.0,3.368421052631579,3.333910239838192,1.1100209972890274
2.5789473684210527,0.10526315789473684,2.5789473684210527,1.0,2.3509807667627918,1.0,3.473684210526316,3.4495667593584813,1.1859310139594939
2.6842105263157894,0.10526315789473684,2.6842105263157894,1.0,2.5101161526808724,1.0,3.5789473684210527,3.56463539525846,1.2654763351952756
2.789473684210526,0.10526315789473684,2.789473684210526,1.0,2.681610652864764,1.0,3.6842105263157894,3.678596943275386,1.3494244700287141
2.894736842105263,0.10526315789473684,2.894736842105263,1.0,2.8618080112398943,1.0,3.789473684210526,3.7889374324237455,1.4391208586818696
3.0,0.10526315789473684,3.0,1.0,3.0,1.0,3.8947368421052633,3.8947368421052633,1.5357968129620576
1.0,0.15789473684210525,1.0,1.0,0.816702799000563,1.0,1.8421052631578947,1.8262873691746409,0.08440314696059559
1.1052631578947367,0.15789473684210525,1.1052631578947367,1.0,0.8599755283553769,1.0,1.9473684210526314,1.9196013498434292,0.16758226559072265
1.2105263157894737,0.15789473684210525,1.2105263157894737,1.0,0.9080040859152172,1.0,2.052631578947368,2.0111572878081554,0.2457616440167636
1.3157894736842106,0.15789473684210525,1.3157894736842106,1.0,0.9699226833503408,1.0,2.1578947368421053,2.1044212056219256,0.3195920985435313
1.4210526315789473,0.15789473684210525,1.4210526315789473,1.0,1.0412913931826893,1.0,2.263157894736842,2.1993719477873968,0.39029076770538507
1.526315789473684,0.15789473684210525,1.526315789473684,1.0,1.1245144296835488,1.0,2.3684210526315788,2.2975060474762046,0.45863330003904046
1.631578947368421,0.15789473684210525,1.631578947368421,1.0,1.2137888662383982,1.0,2.473684210526316,2.3973936838097516,0.5254860326544856
1.736842105263158,0.15789473684210525,1.736842105263158,1.0,1.3141748414294525,1.0,2.5789473684210527,2.5009834668555384,0.591278375286982
1.8421052631578947,0.15789473684210525,1.8421052631578947,1.0,1.4207926599696221,1.0,2.6842105263157894,2.6067129792886705,0.6567506178716803
1.9473684210526314,0.15789473684210525,1.9473684210526314,1.0,1.5345277835323379,1.0,2.789473684210526,2.714865311317898,0.7223116132281473
2.052631578947368,0.15789473684210525,2.052631578947368,1.0,1.6561082848742683,1.0,2.894736842105263,2.825558940379026,0.7884303985388639
2.1578947368421053,0.15789473684210525,2.1578947368421053,1.0,1.7818019751045926,1.0,3.0,2.9373685926916537,0.8556369171018442
2.263157894736842,0.15789473684210525,2.263157894736842,1.0,1.9156902768264572,1.0,3.1052631578947367,3.0513206492919682,0.9242306228503849
2.3684210526315788,0.15789473684210525,2.3684210526315788,1.0,2.0538096313737224,1.0,3.2105263157894735,3.1658423847159636,0.9948162061726366
2.473684210526316,0.15789473684210525,2.473684210526316,1.0,2.198930617587124,1.0,3.3157894736842106,3.2812765705245432,1.0677594836362894
2.5789473684210527,0.15789473684210525,2.5789473684210527,1.0,2.3509692905360278,1.0,3.4210526315789473,3.3969328409396082,1.1436688397973631
2.6842105263157894,0.15789473684210525,2.6842105263157894,1.0,2.5101452406189,1.0,3.526315789473684,3.5120084636961937,1.2232132481582385
2.789473684210526,0.15789473684210525,2.789473684210526,1.0,2.6816104957854803,1.0,3.631578947368421,3.625965348266736,1.3071638249053357
2.894736842105263,0.15789473684210525,2.894736842105263,1.0,2.861808478544639,1.0,3.7368421052631575,3.736305868613477,1.3968601994690477
3.0,0.15789473684210525,3.0,1.0,3.0,1.0,3.8421052631578947,3.8421052631578947,1.4935361989263782
1.0,0.21052631578947367,1.0,1.0,0.7792642988719327,0.9776025480672705,1.7894736842105263,1.7491271830798103,0.04998772015435998
1.1052631578947367,0.21052631578947367,1.1052631578947367,1.0,0.8586693716437895,0.9994969918108869,1.894736842105263,1.866287876048447,0.13011031026730407
1.2105263157894737,0.21052631578947367,1.2105263157894737,1.0,0.9086475012341215,1.0,2.0,1.958693518113831,0.20818764083326285
1.3157894736842106,0.21052631578947367,1.3157894736842106,1.0,0.9676928426954481,1.0,2.105263157894737,2.0511358784276528,0.28206561429103966
1.4210526315789473,0.21052631578947367,1.4210526315789473,1.0,1.0420598289011145,1.0,2.2105263157894735,2.14698297353232,0.3526068123191654
1.526315789473684,0.21052631578947367,1.526315789473684,1.0,1.1245982418186142,1.0,2.3157894736842106,2.2449021984705313,0.42100188167883207
1.631578947368421,0.21052631578947367,1.631578947368421,1.0,1.2136335477592242,1.0,2.4210526315789473,2.344709055728588,0.4878602175993418
1.736842105263158,0.21052631578947367,1.736842105263158,1.0,1.3142875527268145,1.0,2.526315789473684,2.4483907357087893,0.5536423422587797
1.8421052631578947,0.21052631578947367,1.8421052631578947,1.0,1.4205574595475758,1.0,2.6315789473684212,2.5540005167465845,0.6191219647207709
1.9473684210526314,0.21052631578947367,1.9473684210526314,1.0,1.5347975657687662,1.0,2.7368421052631575,2.662324957342607,0.6846675419167102
2.052631578947368,0.21052631578947367,2.052631578947368,1.0,1.6558775879313816,1.0,2.8421052631578947,2.77285182595205,0.7508041673075581
2.1578947368421053,0.21052631578947367,2.1578947368421053,1.0,1.7816857582087493,1.0,2.947368421052632,2.8847005796025647,0.8179951833204281
2.263157894736842,0.21052631578947367,2.263157894736842,1.0,1.9157798940969266,1.0,3.052631578947368,2.998715372426685,0.8865809177846203
2.3684210526315788,0.21052631578947367,2.3684210526315788,1.0,2.0537345822800246,1.0,3.1578947368421053,3.1131905458991262,0.9571728270776377
2.473684210526316,0.21052631578947367,2.473684210526316,1.0,2.1990145417717732,1.0,3.2631578947368425,3.228665150905515,1.0301106304198422
2.5789473684210527,0.21052631578947367,2.5789473684210527,1.0,2.3509516100471717,1.0,3.3684210526315788,3.3442976575536285,1.1060263574790716
2.6842105263157894,0.21052631578947367,2.6842105263157894,1.0,2.510132534542145,1.0,3.473684210526316,3.459374854784099,1.1855693594683543
2.789473684210526,0.21052631578947367,2.789473684210526,1.0,2.6816191268112597,1.0,3.578947368421052,3.573334651804771,1.2695188695397563
2.894736842105263,0.21052631578947367,2.894736842105263,1.0,2.861811545298475,1.0,3.6842105263157894,3.683674389000238,1.3592160182785304
3.0,0.21052631578947367,3.0,1.0,3.0,1.0,3.7894736842105265,3.7894736842105265,1.4558923142178077
1.0,0.2631578947368421,1.0,1.0,0.6598979932582761,0.8018298961256581,1.736842105263158,1.5390223008883237,0.024993860077179963
1.1052631578947367,0.2631578947368421,1.1052631578947367,1.0,0.8130898560932074,0.930090727922128,1.8421052631578947,1.7517807352869497,0.09610126878255121
1.2105263157894737,0.2631578947368421,1.2105263157894737,1.0,0.8959293820507939,0.9940249944321331,1.9473684210526316,1.8982857648006086,0.17069975667913861
