y_0,y_1
0.8229716743635971,1.0
0.8597013522960671,1.0
0.9083417423001074,1.0
0.969411028997913,1.0
1.0415079051125735,1.0
1.124487722164336,1.0
1.2140382194871104,1.0
1.3143513102199358,1.0
1.420818221259957,1.0
1.5345236460918166,1.0
1.6560028680244048,1.0
1.7818871961065985,1.0
1.91579616977285,1.0
2.0538407753510124,1.0
2.198980210994143,1.0
2.350992303720706,1.0
2.5101125191693505,1.0
2.681611209009038,1.0
2.8618075555212026,1.0
3.0,1.0
0.8191342781935156,1.0
0.8596621739268326,1.0
0.9085928723993266,1.0
0.9693769559894297,1.0
1.0414536993490422,1.0
1.1244350931042704,1.0
1.2141120173782753,1.0
1.3142729982333645,1.0
1.4207899518735267,1.0
1.534697743200426,1.0
1.655960139047212,1.0
1.7820316393697888,1.0
1.9157405658143845,1.0
2.05381408260705,1.0
2.1989571518325324,1.0
2.350994281469153,1.0
2.510109401299177,1.0
2.681610919373559,1.0
2.86180773027419,1.0
3.0,1.0
0.8169126988982978,1.0
0.8598086622897154,1.0
0.9080280563796582,1.0
0.9699327334760732,1.0
1.0416672168226575,1.0
1.1244213961431344,1.0
1.2139616174977366,1.0
1.3142481309339484,1.0
1.420967329330866,1.0
1.5345986429153329,1.0
1.6559285381615418,1.0
1.7819135052557282,1.0
1.9156896985911782,1.0
2.053888304826487,1.0
2.1989393188402038,1.0
2.3509807667627918,1.0
2.5101161526808724,1.0
2.681610652864764,1.0
2.8618080112398943,1.0
3.0,1.0
0.816702799000563,1.0
0.8599755283553769,1.0
0.9080040859152172,1.0
0.9699226833503408,1.0
1.0412913931826893,1.0
1.1245144296835488,1.0
1.2137888662383982,1.0
1.3141748414294525,1.0
1.4207926599696221,1.0
1.5345277835323379,1.0
1.6561082848742683,1.0
1.7818019751045926,1.0
1.9156902768264572,1.0
2.0538096313737224,1.0
2.198930617587124,1.0
2.3509692905360278,1.0
2.5101452406189,1.0
2.6816104957854803,1.0
2.861808478544639,1.0
3.0,1.0
0.7792642988719327,0.9776025480672705
0.8586693716437895,0.9994969918108869
0.9086475012341215,1.0
0.9676928426954481,1.0
1.0420598289011145,1.0
1.1245982418186142,1.0
1.2136335477592242,1.0
1.3142875527268145,1.0
1.4205574595475758,1.0
1.5347975657687662,1.0
1.6558775879313816,1.0
1.7816857582087493,1.0
1.9157798940969266,1.0
2.0537345822800246,1.0
2.1990145417717732,1.0
2.3509516100471717,1.0
2.510132534542145,1.0
2.6816191268112597,1.0
2.861811545298475,1.0
3.0,1.0
0.6598979932582761,0.8018298961256581
0.8130898560932074,0.930090727922128
0.8959293820507939,0.9940249944321331
0.9684543119936557,0.9998655481748402
1.0409510290051522,0.9996411395758241
1.1247044421677572,0.999113738113869
1.2139117284496281,1.0
1.3151195459591802,0.9998067216865206
1.4203602125565893,0.9997526549041994
1.5343499190164527,1.0
1.6556422098655594,1.0
1.781920624420932,1.0
1.9155882139442808,1.0
2.053680386289403,1.0
2.1989590870018407,1.0
2.350938967613853,1.0
2.5101196746459293,1.0
2.6816161844831394,1.0
2.8618101856263616,1.0
3.0,1.0
0.4655912826134924,0.4748833414664195
0.7040414899899162,0.6830315626175262
0.8339252550456242,0.8802109153782077
0.9364951996978556,0.9727083962458305
1.0346393660868478,0.9917979893045353
1.1239119100900103,0.998001961790023
1.2126909185165067,0.9988933565041738
1.3155319730463992,0.9999100390925142
1.4205806809077222,1.0
1.534941663552724,0.999532646871841
1.6560430759949671,0.9997190263387882
1.7819745907221942,0.9996796442127375
1.9154835708918105,1.0
2.0537039261849315,1.0
2.1989168565297996,1.0
2.351007723737746,1.0
2.5101048767454,1.0
2.681613836069105,1.0
2.861808835326667,1.0
3.0,1.0
0.2526588501218817,0.1940922046247546
0.51553997593788,0.37740115257941814
0.7068166101965723,0.599711319107652
0.8673389081696967,0.8028262620650665
0.9681847310831331,0.9127886521417671
1.102977994194644,0.9767939376250641
1.2079590023431164,0.9938229941642603
1.3119570369425986,0.9983689146379779
1.4197547047029317,0.9991949578946949
1.5354162272260101,0.9996821531685891
1.6559032613816498,0.9992783190750745
1.7818158063684795,0.9995402142620436
1.9156357218391122,0.9998468709757423
2.05349553996456,0.9998202946176794
2.198845083001052,1.0
2.350950080427819,1.0
2.510093466902219,1.0
2.6816114854978017,1.0
2.861831002630506,1.0
3.0,1.0
0.10240351529773958,0.05431004379243391
0.3303076248216702,0.18391036069273692
0.537578049856716,0.3472251276318759
0.7188060982853729,0.5153504265686226
0.88787117514452,0.7094345395440858
1.0120832910825122,0.851827009399331
1.171886481556054,0.9440974999412999
1.2921257097105545,0.9774821942135461
1.4153014309812322,0.9952255368073997
1.533917642105652,0.9959591698791974
1.654478683305761,0.9983307005632677
1.782080307760592,0.9994395231723636
1.9162012572716152,0.9995373131399982
2.05339036869998,0.9999101801157091
2.19910079649382,1.0
2.3508804234127108,0.9999972468187118
2.5101171135405207,1.0
2.6816208918067024,1.0
2.861814969088913,1.0
3.0,1.0
0.04586939130614978,0.020710532215316782
0.17148958449285784,0.06869262780278199
0.37527161861189584,0.18848506231798745
0.5714844159970971,0.3295526447634944
0.7465540204783833,0.4584802535020455
0.9180524203746107,0.630162910565955
1.0700958648665464,0.7604909795382482
1.2200518268879654,0.864232709522693
1.3847796740058411,0.9344672998443209
1.5209232897042242,0.9839349760698259
1.650988245206818,0.993293094260092
1.7802648201244946,0.997572704898886
1.9146277672091512,0.9991686539562958
2.053455704513881,0.9998666184357241
2.1989488742199996,0.9999527520280287
2.351049143193615,1.0
2.5100752448891943,1.0
2.681621321525973,1.0
2.8617988926991744,1.0
3.0,1.0
0.017613153256090662,0.007660017171924521
0.09457865215602689,0.03495469339969395
0.24393470776890464,0.08980518882037786
0.42485357145066943,0.1838309675391898
0.6121716284892889,0.30590083420404135
0.7884042900454987,0.421732913711094
0.9608167298855561,0.5591290538981399
1.1462764278223216,0.6824758814986407
1.2932064242445527,0.8064246731391155
1.4682202657919043,0.9081045782874864
1.6264176421563974,0.9691167725776363
1.7717284372108861,0.9944291748006662
1.9128954540725975,0.9975124850994479
2.051683740370683,0.9989867307434798
2.1992419809918693,0.9999556224224802
2.3509378919261943,1.0
2.510040975746225,1.0
2.681615049995856,1.0
2.861782867510793,1.0
3.0,1.0
0.007207932820795299,0.0037682918389959808
0.048221449041064186,0.013461035899494824
0.16078457926457004,0.052918994937692504
0.3088802644835755,0.10639189638813414
0.47865347319332197,0.19119297607203878
0.6557568982169439,0.28469463697280306
0.8346481596388826,0.39325090865611306
1.0248623819074723,0.5240340754785792
1.2167125423241623,0.6527655550866155
1.380584889778378,0.7744304292150455
1.55739482113881,0.881702842121351
1.7337031330655048,0.9376334614103409
1.8927548488240413,0.9832093885915579
2.047766777610498,0.9926867524069508
2.1964660237313924,0.9987828270697605
2.349965914478362,0.9997522465160685
2.5103401925346387,1.0
2.681608720831402,1.0
2.861769878367835,1.0
3.0,1.0
0.0,0.0014282861241506784
0.03348268028189342,0.008058560516122968
0.09816885840059511,0.024956548943409637
0.23808515930540577,0.07459914987163441
0.374753555248622,0.12513425892388247
0.5399500672773024,0.19480077830162384
0.7163545434069379,0.2776351726483223
0.9079196106676504,0.3819028887778149
1.1019280969097807,0.46876455352168056
1.3080820430017415,0.5533846492203383
1.4744100863508633,0.6322201155252043
1.6572876331944935,0.8080627619297645
1.8377524684565472,0.8929053806833525
2.0222004989593256,0.9613010881385206
2.1903519342454945,0.9878861309051767
2.3487953877140537,0.9993719633150141
2.5096980691082074,1.0
2.6817375667037604,1.0
2.8618044315797455,1.0
3.0,1.0
0.0,0.0012249051731192259
0.019294988654947366,0.004203833476272335
0.06973919231237102,0.01575607520729103
0.17012354274194796,0.04060557794483274
0.3071346551515762,0.08972546166267499
0.4564683776911059,0.13272260629875976
0.6201429496144514,0.19195874344867872
0.7969566856043206,0.260983891871297
0.9899342316689413,0.3275245477286346
1.192080818704903,0.4296266363481969
1.3980958682867557,0.49859809828857776
1.5811974426651645,0.6234020353882853
1.7577387106149667,0.7522918562816512
1.9542463884902055,0.8764335270433198
2.148679124709527,0.9353490544756129
2.336153314691149,0.9873729150878953
2.5096811670689823,1.0
2.6815303358033646,0.99994720782586
2.861686755588373,1.0
3.0,1.0
0.0,0.0012671647598354358
0.015688159513077938,0.0031977444681176494
0.04985953108884024,0.008417211911287617
0.12516186883612107,0.023275419316267053
0.24950785849199855,0.053197385813927564
0.3930162142338421,0.09494658217118526
0.5584988398719152,0.11762472388487472
0.7131575568520253,0.17745771127478502
0.8895249691888791,0.2404872952169222
1.0818734384126547,0.3167577956538855
1.287162894147651,0.4067698654749866
1.487709192249797,0.47596742142149234
1.6815371525196092,0.5800323378232307
1.8802988840166726,0.7100090179162236
2.084243759903694,0.8435332786204487
2.2874030175320144,0.9178170598497166
2.4967407359452243,0.9816140971953623
2.6822842275858663,0.9997902975255558
2.8617620013249843,1.0
3.0,1.0
0.0,9.504581417076172e-05
0.011841564813050398,0.0019021165255188389
0.03899888993599031,0.004877444643226592
0.09591085461385616,0.014315069241649587
0.1933735051568544,0.0301159924715484
0.33791466817556454,0.0627212293630043
0.5017921104799985,0.09225410810840502
0.6626308389860968,0.1303330501844615
0.8181578876002112,0.16475036037723273
0.9881252443972143,0.2221001936494342
1.1784592731642725,0.2906549958317363
1.3798407050019195,0.33900619882579713
1.585898355959734,0.4696426343238975
1.7909156502456594,0.563558766209519
2.0047351996341374,0.7103138044618417
2.2236113590670508,0.8332187600867492
2.4563297928320247,0.9214179160347277
2.6659186039623015,0.9840455794279043
2.8574044911829604,0.9989173234884499
3.0,1.0
0.0,0.0
0.00946751260950576,0.0011181908701957347
0.030537519449274284,0.0026376021791390675
0.07638441357007082,0.010049344947440583
0.1647059936138601,0.019815993729933336
0.28760547518322077,0.03545541558842007
0.4465656010319559,0.057184146631120175
0.6184614963641787,0.08575297757085373
0.7786688226255137,0.12669400026971175
0.9293235056778423,0.14413346235122704
1.0962683344918394,0.1926672808554005
1.28081978841213,0.22975315313547762
1.486309625210447,0.3029704111874714
1.6961198730259164,0.4115702917856323
1.9068179409326655,0.5168833080490042
