y_0
0.389568
0.393407
0.397335
0.401352
0.405458
0.409656
0.413947
0.418333
0.422817
0.4274
0.432087
0.436879
0.44178
0.446794
0.451925
0.457176
0.462551
0.468056
0.473694
0.479471
