theta_0,theta_1,FB_y_0,y_0,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.3894736842105263,-6.7894736842105265,0.191327,1.0,0.06302025221208814,0.0,0.0,0.06,0.0,0.153,1.643,0.045,0.137,0.0
0.4052631578947369,-6.7894736842105265,0.183872,1.0,0.06909880416503059,0.0,0.0,0.06,0.0,0.159,1.643,0.045,0.144,0.0
0.4210526315789474,-6.7894736842105265,0.176977,1.0,0.0755928540723023,0.0,0.0,0.061,0.0,0.166,1.643,0.045,0.151,0.0
0.4368421052631579,-6.7894736842105265,0.17058,1.0,0.08253692290229583,0.0,0.0,0.061,0.0,0.173,1.643,0.045,0.159,0.0
0.45263157894736844,-6.7894736842105265,0.16463,1.0,0.08996898533315102,0.0,0.0,0.062,0.0,0.18,1.643,0.045,0.167,0.0
0.46842105263157896,-6.7894736842105265,0.159081,1.0,0.09793100582448978,0.0,0.0,0.062,0.0,0.188,1.643,0.045,0.175,0.0
0.4842105263157895,-6.7894736842105265,0.153893,1.0,0.10646915509656706,0.0,0.0,0.062,0.0,0.197,1.643,0.045,0.184,0.0
0.5,-6.7894736842105265,0.149089,1.0,0.11563422129577372,0.0,0.0,0.063,0.0,0.206,1.643,0.045,0.194,0.0
0.2,-6.578947368421053,0.368421,1.0,0.0159455418818234,0.0,0.0,0.053,0.0,0.116,1.672,0.05,0.082,0.0
0.21578947368421053,-6.578947368421053,0.341464,1.0,0.01920556390418114,0.0,0.0,0.055,0.0,0.12,1.672,0.05,0.088,0.0
0.23157894736842105,-6.578947368421053,0.318184,1.0,0.022698366799026648,0.0,0.0,0.057,0.0,0.124,1.672,0.05,0.094,0.0
0.2473684210526316,-6.578947368421053,0.297984,1.0,0.02643029995250311,0.0,0.0,0.059,0.0,0.128,1.672,0.05,0.1,0.0
0.26315789473684215,-6.578947368421053,0.280082,1.0,0.030410813458931693,0.0,0.0,0.06,0.0,0.132,1.672,0.05,0.106,0.0
0.2789473684210526,-6.578947368421053,0.264187,1.0,0.03465205396788934,0.0,0.0,0.062,0.0,0.136,1.672,0.05,0.112,0.0
0.2947368421052632,-6.578947368421053,0.250027,1.0,0.03916864866144566,0.0,0.0,0.063,0.0,0.141,1.672,0.05,0.118,0.0
0.3105263157894737,-6.578947368421053,0.237324,1.0,0.0439776100478098,0.0,0.0,0.064,0.0,0.146,1.672,0.05,0.124,0.0
0.3263157894736842,-6.578947368421053,0.225852,1.0,0.04909832847661669,0.0,0.0,0.065,0.0,0.151,1.672,0.05,0.13,0.0
0.34210526315789475,-6.578947368421053,0.215439,1.0,0.05455263177564641,0.0,0.0,0.066,0.0,0.157,1.672,0.05,0.137,0.0
0.35789473684210527,-6.578947368421053,0.205945,1.0,0.06036489815899025,0.0,0.0,0.066,0.0,0.163,1.672,0.05,0.143,0.0
0.37368421052631584,-6.578947368421053,0.197251,1.0,0.06656221442514232,0.0,0.0,0.067,0.0,0.169,1.672,0.05,0.15,0.0
0.3894736842105263,-6.578947368421053,0.189259,1.0,0.07317457467963609,0.0,0.0,0.068,0.0,0.176,1.672,0.05,0.158,0.0
0.4052631578947369,-6.578947368421053,0.181886,1.0,0.08023511715428053,0.0,0.0,0.068,0.0,0.183,1.672,0.05,0.166,0.0
0.4210526315789474,-6.578947368421053,0.175062,1.0,0.08778034560951452,0.0,0.0,0.069,0.0,0.19,1.672,0.05,0.174,0.0
0.4368421052631579,-6.578947368421053,0.168727,1.0,0.09585033318272618,0.0,0.0,0.069,0.0,0.198,1.672,0.05,0.183,0.0
0.45263157894736844,-6.578947368421053,0.162831,1.0,0.10448933762352261,0.0,0.0,0.07,0.0,0.207,1.672,0.05,0.192,0.0
0.46842105263157896,-6.578947368421053,0.157334,1.0,0.11374599433285672,0.0,0.0,0.07,0.0,0.217,1.672,0.05,0.202,0.0
0.4842105263157895,-6.578947368421053,0.152213,1.0,0.12367371142399403,0.0,0.0,0.071,0.0,0.226,1.672,0.05,0.212,0.0
0.5,-6.578947368421053,0.147418,1.0,0.1343311092184308,0.0,0.0,0.071,0.0,0.237,1.672,0.05,0.223,0.0
0.2,-6.368421052631579,0.364376,1.0,0.018547183984141194,0.0,0.0,0.06,0.0,0.132,1.701,0.056,0.094,0.0
0.21578947368421053,-6.368421052631579,0.337715,1.0,0.022312789893026583,0.0,0.0,0.063,0.0,0.137,1.701,0.056,0.101,0.0
0.23157894736842105,-6.368421052631579,0.31474,1.0,0.02634716161494119,0.0,0.0,0.065,0.0,0.141,1.701,0.056,0.107,0.0
0.2473684210526316,-6.368421052631579,0.294631,1.0,0.030658054148090683,0.0,0.0,0.067,0.0,0.145,1.701,0.056,0.114,0.0
0.26315789473684215,-6.368421052631579,0.276936,1.0,0.035256747434713895,0.0,0.0,0.068,0.0,0.15,1.701,0.056,0.121,0.0
0.2789473684210526,-6.368421052631579,0.261266,1.0,0.04015760226171447,0.0,0.0,0.07,0.0,0.155,1.701,0.056,0.128,0.0
0.2947368421052632,-6.368421052631579,0.247277,1.0,0.04537781909731789,0.0,0.0,0.071,0.0,0.161,1.701,0.056,0.134,0.0
0.3105263157894737,-6.368421052631579,0.23471,1.0,0.050937335202874925,0.0,0.0,0.072,0.0,0.166,1.701,0.056,0.142,0.0
0.3263157894736842,-6.368421052631579,0.22336,1.0,0.05685882032414269,0.0,0.0,0.074,0.0,0.172,1.701,0.056,0.149,0.0
0.34210526315789475,-6.368421052631579,0.213057,1.0,0.06316774656302855,0.0,0.0,0.075,0.0,0.179,1.701,0.056,0.156,0.0
0.35789473684210527,-6.368421052631579,0.203661,1.0,0.06989251735843131,0.0,0.0,0.075,0.0,0.186,1.701,0.056,0.164,0.0
0.37368421052631584,-6.368421052631579,0.195056,1.0,0.07706464631013443,0.0,0.0,0.076,0.0,0.193,1.701,0.056,0.172,0.0
0.3894736842105263,-6.368421052631579,0.187147,1.0,0.08471898018611312,0.0,0.0,0.077,0.0,0.201,1.701,0.056,0.181,0.0
0.4052631578947369,-6.368421052631579,0.179851,1.0,0.09289393162943625,0.0,0.0,0.078,0.0,0.209,1.701,0.056,0.19,0.0
0.4210526315789474,-6.368421052631579,0.1731,1.0,0.10163161018669467,0.0,0.0,0.078,0.0,0.218,1.701,0.056,0.2,0.0
0.4368421052631579,-6.368421052631579,0.166839,1.0,0.11097848211069493,0.0,0.0,0.079,0.0,0.227,1.701,0.056,0.21,0.0
0.45263157894736844,-6.368421052631579,0.161024,1.0,0.12098556510178379,0.0,0.0,0.079,0.0,0.237,1.701,0.056,0.22,0.0
0.46842105263157896,-6.368421052631579,0.155603,1.0,0.13170879066323649,0.0,0.0,0.08,0.0,0.248,1.701,0.056,0.232,0.0
0.4842105263157895,-6.368421052631579,0.150537,1.0,0.14320943339803724,0.0,0.0,0.08,0.0,0.26,1.701,0.056,0.244,0.0
0.5,-6.368421052631579,0.145792,1.0,0.15555456053275568,0.0,0.0,0.081,0.0,0.272,1.701,0.056,0.257,0.0
0.2,-6.157894736842105,0.360454,1.0,0.02150911354644773,0.0,0.0,0.068,0.0,0.15,1.731,0.062,0.107,0.0
0.21578947368421053,-6.157894736842105,0.334099,1.0,0.02584674361410612,0.0,0.0,0.071,0.0,0.155,1.731,0.062,0.115,0.0
0.23157894736842105,-6.157894736842105,0.311308,1.0,0.030493784594234616,0.0,0.0,0.074,0.0,0.16,1.731,0.062,0.123,0.0
0.2473684210526316,-6.157894736842105,0.291436,1.0,0.03545960587753265,0.0,0.0,0.076,0.0,0.165,1.731,0.062,0.13,0.0
0.26315789473684215,-6.157894736842105,0.273953,1.0,0.04075757394042748,0.0,0.0,0.078,0.0,0.171,1.731,0.062,0.138,0.0
0.2789473684210526,-6.157894736842105,0.25845,1.0,0.04640455791160994,0.0,0.0,0.079,0.0,0.177,1.731,0.062,0.146,0.0
0.2947368421052632,-6.157894736842105,0.244609,1.0,0.052420663012131136,0.0,0.0,0.081,0.0,0.183,1.731,0.062,0.154,0.0
0.3105263157894737,-6.157894736842105,0.232175,1.0,0.05882911806471264,0.0,0.0,0.082,0.0,0.189,1.731,0.062,0.162,0.0
0.3263157894736842,-6.157894736842105,0.220944,1.0,0.06565627253193351,0.0,0.0,0.083,0.0,0.196,1.731,0.062,0.17,0.0
0.34210526315789475,-6.157894736842105,0.210747,1.0,0.0729316756608531,0.0,0.0,0.085,0.0,0.204,1.731,0.062,0.179,0.0
0.35789473684210527,-6.157894736842105,0.201449,1.0,0.08068822052007461,0.0,0.0,0.086,0.0,0.212,1.731,0.062,0.188,0.0
0.37368421052631584,-6.157894736842105,0.192935,1.0,0.0889623421830801,0.0,0.0,0.086,0.0,0.22,1.731,0.062,0.197,0.0
0.3894736842105263,-6.157894736842105,0.185109,1.0,0.09779424939106443,0.0,0.0,0.087,0.0,0.229,1.731,0.062,0.207,0.0
0.4052631578947369,-6.157894736842105,0.177894,1.0,0.10722799711062421,0.0,0.0,0.088,0.0,0.239,1.731,0.062,0.217,0.0
0.4210526315789474,-6.157894736842105,0.171226,1.0,0.11731214029880181,0.0,0.0,0.089,0.0,0.249,1.731,0.062,0.228,0.0
0.4368421052631579,-6.157894736842105,0.165041,1.0,0.12809996693024808,0.0,0.0,0.089,0.0,0.26,1.731,0.062,0.24,0.0
0.45263157894736844,-6.157894736842105,0.159288,1.0,0.13964980620322937,0.0,0.0,0.09,0.0,0.271,1.731,0.062,0.252,0.0
0.46842105263157896,-6.157894736842105,0.153924,1.0,0.15202544337776727,0.0,0.0,0.091,0.0,0.284,1.731,0.062,0.265,0.0
0.4842105263157895,-6.157894736842105,0.148911,1.0,0.1652965497544999,0.0,0.0,0.091,0.0,0.297,1.731,0.062,0.279,0.0
0.5,-6.157894736842105,0.144215,1.0,0.17953912355769233,0.0,0.0,0.092,0.0,0.311,1.731,0.062,0.294,0.0
0.2,-5.947368421052632,0.356665,1.0,0.024868982105261242,0.0,0.0,0.078,0.0,0.17,1.763,0.069,0.122,0.0
0.21578947368421053,-5.947368421052632,0.330563,1.0,0.029851572469827392,0.0,0.0,0.081,0.0,0.176,1.763,0.069,0.131,0.0
0.23157894736842105,-5.947368421052632,0.308026,1.0,0.03518929005580319,0.0,0.0,0.084,0.0,0.181,1.763,0.069,0.14,0.0
0.2473684210526316,-5.947368421052632,0.288367,1.0,0.04089334054304995,0.0,0.0,0.086,0.0,0.187,1.763,0.069,0.148,0.0
0.26315789473684215,-5.947368421052632,0.271067,1.0,0.04697944452047842,0.0,0.0,0.088,0.0,0.194,1.763,0.069,0.157,0.0
0.2789473684210526,-5.947368421052632,0.255726,1.0,0.053467287690430715,0.0,0.0,0.09,0.0,0.2,1.763,0.069,0.166,0.0
0.2947368421052632,-5.947368421052632,0.242028,1.0,0.06038022472272864,0.0,0.0,0.092,0.0,0.208,1.763,0.069,0.175,0.0
0.3105263157894737,-5.947368421052632,0.229723,1.0,0.06774515423383792,0.0,0.0,0.093,0.0,0.215,1.763,0.069,0.184,0.0
0.3263157894736842,-5.947368421052632,0.218607,1.0,0.07559251490848022,0.0,0.0,0.094,0.0,0.223,1.763,0.069,0.194,0.0
0.34210526315789475,-5.947368421052632,0.208517,1.0,0.08395637171856676,0.0,0.0,0.096,0.0,0.232,1.763,0.069,0.203,0.0
0.35789473684210527,-5.947368421052632,0.199315,1.0,0.09287457264149637,0.0,0.0,0.097,0.0,0.241,1.763,0.069,0.214,0.0
0.37368421052631584,-5.947368421052632,0.190891,1.0,0.10238896098937425,0.0,0.0,0.098,0.0,0.25,1.763,0.069,0.225,0.0
0.3894736842105263,-5.947368421052632,0.183154,1.0,0.1125454117009287,0.0,0.0,0.099,0.0,0.261,1.763,0.069,0.236,0.0
0.4052631578947369,-5.947368421052632,0.17602,1.0,0.12339440766085714,0.0,0.0,0.1,0.0,0.272,1.763,0.069,0.248,0.0
0.4210526315789474,-5.947368421052632,0.169422,1.0,0.13499136212145205,0.0,0.0,0.1,0.0,0.283,1.763,0.069,0.26,0.0
0.4368421052631579,-5.947368421052632,0.163301,1.0,0.1473968452005329,0.0,0.0,0.101,0.0,0.296,1.763,0.069,0.274,0.0
0.45263157894736844,-5.947368421052632,0.157608,1.0,0.16067697918512722,0.0,0.0,0.102,0.0,0.309,1.763,0.069,0.288,0.0
0.46842105263157896,-5.947368421052632,0.152299,1.0,0.17490384398150965,0.0,0.0,0.102,0.0,0.323,1.763,0.069,0.303,0.0
0.4842105263157895,-5.947368421052632,0.147337,1.0,0.19015588746504336,0.0,0.0,0.103,0.0,0.339,1.763,0.069,0.319,0.0
0.5,-5.947368421052632,0.142689,1.0,0.20651833252057153,0.0,0.0,0.104,0.0,0.355,1.763,0.069,0.336,0.0
0.2,-5.7368421052631575,0.352997,1.0,0.028666132655009516,0.0,0.0,0.088,0.0,0.192,1.795,0.076,0.139,0.0
0.21578947368421053,-5.7368421052631575,0.327168,1.0,0.034373341723986484,0.0,0.0,0.091,0.0,0.198,1.795,0.076,0.149,0.0
0.23157894736842105,-5.7368421052631575,0.304862,1.0,0.040486872445599995,0.0,0.0,0.095,0.0,0.205,1.795,0.076,0.159,0.0
0.2473684210526316,-5.7368421052631575,0.285404,1.0,0.04701999518852687,0.0,0.0,0.097,0.0,0.212,1.795,0.076,0.168,0.0
0.26315789473684215,-5.7368421052631575,0.268281,1.0,0.053991059939363484,0.0,0.0,0.099,0.0,0.219,1.795,0.076,0.178,0.0
0.2789473684210526,-5.7368421052631575,0.253097,1.0,0.06142288399743287,0.0,0.0,0.102,0.0,0.227,1.795,0.076,0.188,0.0
0.2947368421052632,-5.7368421052631575,0.239538,1.0,0.06934242117603426,0.0,0.0,0.103,0.0,0.235,1.795,0.076,0.199,0.0
0.3105263157894737,-5.7368421052631575,0.227358,1.0,0.07778062024183394,0.0,0.0,0.105,0.0,0.244,1.795,0.076,0.209,0.0
0.3263157894736842,-5.7368421052631575,0.216356,1.0,0.08677241649530407,0.0,0.0,0.107,0.0,0.253,1.795,0.076,0.22,0.0
0.34210526315789475,-5.7368421052631575,0.206369,1.0,0.0963568213945539,0.0,0.0,0.108,0.0,0.263,1.795,0.076,0.231,0.0
0.35789473684210527,-5.7368421052631575,0.197265,1.0,0.1065770877198585,0.0,0.0,0.109,0.0,0.273,1.795,0.076,0.243,0.0
0.37368421052631584,-5.7368421052631575,0.188931,1.0,0.1174807439764245,0.0,0.0,0.11,0.0,0.284,1.795,0.076,0.255,0.0
0.3894736842105263,-5.7368421052631575,0.181272,1.0,0.1291199892921754,0.0,0.0,0.111,0.0,0.296,1.795,0.076,0.268,0.0
0.4052631578947369,-5.7368421052631575,0.174212,1.0,0.14155218009008205,0.0,0.0,0.112,0.0,0.308,1.795,0.076,0.282,0.0
0.4210526315789474,-5.7368421052631575,0.167681,1.0,0.15483993632506876,0.0,0.0,0.113,0.0,0.322,1.795,0.076,0.296,0.0
0.4368421052631579,-5.7368421052631575,0.161622,1.0,0.16905151206045219,0.0,0.0,0.114,0.0,0.336,1.795,0.076,0.312,0.0
0.45263157894736844,-5.7368421052631575,0.155986,1.0,0.184261170957233,0.0,0.0,0.115,0.0,0.351,1.795,0.076,0.328,0.0
0.46842105263157896,-5.7368421052631575,0.150731,1.0,0.2005495609631021,0.0,0.0,0.115,0.0,0.368,1.795,0.076,0.345,0.0
0.4842105263157895,-5.7368421052631575,0.145818,1.0,0.2180040788258024,0.0,0.0,0.116,0.0,0.385,1.795,0.076,0.363,0.0
0.5,-5.7368421052631575,0.141216,1.0,0.2367192116605372,0.0,0.0,0.117,0.0,0.404,1.795,0.076,0.383,0.0
0.2,-5.526315789473684,0.349472,1.0,0.03294124523813696,0.0,0.0,0.099,0.0,0.217,1.828,0.084,0.157,0.0
0.21578947368421053,-5.526315789473684,0.323902,1.0,0.03945960780024596,0.0,0.0,0.103,0.0,0.224,1.828,0.084,0.169,0.0
0.23157894736842105,-5.526315789473684,0.301818,1.0,0.04644135586088918,0.0,0.0,0.107,0.0,0.231,1.828,0.084,0.18,0.0
0.2473684210526316,-5.526315789473684,0.282554,1.0,0.05390205373979978,0.0,0.0,0.11,0.0,0.239,1.828,0.084,0.191,0.0
0.26315789473684215,-5.526315789473684,0.265601,1.0,0.06186295625866206,0.0,0.0,0.112,0.0,0.247,1.828,0.084,0.202,0.0
0.2789473684210526,-5.526315789473684,0.250567,1.0,0.07035032550171708,0.0,0.0,0.114,0.0,0.256,1.828,0.084,0.213,0.0
0.2947368421052632,-5.526315789473684,0.237144,1.0,0.07939505893063564,0.0,0.0,0.117,0.0,0.266,1.828,0.084,0.225,0.0
0.3105263157894737,-5.526315789473684,0.225085,1.0,0.08903252581705973,0.0,0.0,0.118,0.0,0.275,1.828,0.084,0.237,0.0
0.3263157894736842,-5.526315789473684,0.214193,1.0,0.09930254903269106,0.0,0.0,0.12,0.0,0.286,1.828,0.084,0.249,0.0
0.34210526315789475,-5.526315789473684,0.204308,1.0,0.11024949251847507,0.0,0.0,0.122,0.0,0.297,1.828,0.084,0.262,0.0
0.35789473684210527,-5.526315789473684,0.195295,1.0,0.12192228408997122,0.0,0.0,0.123,0.0,0.309,1.828,0.084,0.276,0.0
0.37368421052631584,-5.526315789473684,0.187044,1.0,0.1343745992231727,0.0,0.0,0.124,0.0,0.322,1.828,0.084,0.29,0.0
0.3894736842105263,-5.526315789473684,0.179462,1.0,0.14766549970235449,0.0,0.0,0.125,0.0,0.335,1.828,0.084,0.304,0.0
0.4052631578947369,-5.526315789473684,0.172471,1.0,0.16185942526057484,0.0,0.0,0.126,0.0,0.349,1.828,0.084,0.32,0.0
0.4210526315789474,-5.526315789473684,0.166005,1.0,0.17702652205382544,0.0,0.0,0.127,0.0,0.365,1.828,0.084,0.336,0.0
0.4368421052631579,-5.526315789473684,0.160006,1.0,0.19324298205232684,0.0,0.0,0.128,0.0,0.381,1.828,0.084,0.354,0.0
0.45263157894736844,-5.526315789473684,0.154426,1.0,0.21059137655709698,0.0,0.0,0.129,0.0,0.398,1.828,0.084,0.372,0.0
0.46842105263157896,-5.526315789473684,0.149222,1.0,0.2291609732832137,0.0,0.0,0.13,0.0,0.417,1.828,0.084,0.392,0.0
0.4842105263157895,-5.526315789473684,0.144357,1.0,0.2490480230890968,0.0,0.0,0.131,0.0,0.437,1.828,0.084,0.412,0.0
0.5,-5.526315789473684,0.1398,0.9939932628518617,0.2703559989037922,0.00576646739276132,6.150569291384837e-05,0.131,0.001,0.458,1.828,0.084,0.435,0.007
0.2,-5.315789473684211,0.346091,1.0,0.037735890355773044,0.0,0.0,0.112,0.0,0.244,1.862,0.092,0.178,0.0
0.21578947368421053,-5.315789473684211,0.320767,1.0,0.045158882816847046,0.0,0.0,0.116,0.0,0.252,1.862,0.092,0.191,0.0
0.23157894736842105,-5.315789473684211,0.298897,1.0,0.053108557728029554,0.0,0.0,0.12,0.0,0.26,1.862,0.092,0.203,0.0
0.2473684210526316,-5.315789473684211,0.279819,1.0,0.06160299549367415,0.0,0.0,0.123,0.0,0.269,1.862,0.092,0.216,0.0
0.26315789473684215,-5.315789473684211,0.26303,1.0,0.07066662209986971,0.0,0.0,0.126,0.0,0.279,1.862,0.092,0.228,0.0
0.2789473684210526,-5.315789473684211,0.248141,1.0,0.08032944490982494,0.0,0.0,0.129,0.0,0.289,1.862,0.092,0.241,0.0
0.2947368421052632,-5.315789473684211,0.234847,1.0,0.09062663162896697,0.0,0.0,0.131,0.0,0.299,1.862,0.092,0.254,0.0
0.3105263157894737,-5.315789473684211,0.222906,1.0,0.10159831749253692,0.0,0.0,0.133,0.0,0.311,1.862,0.092,0.268,0.0
0.3263157894736842,-5.315789473684211,0.212121,1.0,0.11328957008515969,0.0,0.0,0.135,0.0,0.323,1.862,0.092,0.282,0.0
0.34210526315789475,-5.315789473684211,0.202331,1.0,0.12575036735296344,0.0,0.0,0.137,0.0,0.335,1.862,0.092,0.296,0.0
0.35789473684210527,-5.315789473684211,0.193405,1.0,0.13903556355900262,0.0,0.0,0.138,0.0,0.349,1.862,0.092,0.312,0.0
0.37368421052631584,-5.315789473684211,0.185234,1.0,0.1532056257184714,0.0,0.0,0.139,0.0,0.363,1.862,0.092,0.328,0.0
0.3894736842105263,-5.315789473684211,0.177725,1.0,0.16832653707959555,0.0,0.0,0.141,0.0,0.378,1.862,0.092,0.344,0.0
0.4052631578947369,-5.315789473684211,0.170801,1.0,0.18447005713253067,0.0,0.0,0.142,0.0,0.395,1.862,0.092,0.362,0.0
0.4210526315789474,-5.315789473684211,0.164397,1.0,0.20171401751141027,0.0,0.0,0.143,0.0,0.412,1.862,0.092,0.381,0.0
0.4368421052631579,-5.315789473684211,0.158456,1.0,0.22014260813484948,0.0,0.0,0.144,0.0,0.431,1.862,0.092,0.4,0.0
0.45263157894736844,-5.315789473684211,0.152929,1.0,0.23984664167202846,0.0,0.0,0.145,0.0,0.45,1.862,0.092,0.421,0.0
0.46842105263157896,-5.315789473684211,0.147775,0.998373217290681,0.26092378123189713,0.0014730373483796075,0.0,0.146,0.0,0.472,1.862,0.092,0.443,0.002
0.4842105263157895,-5.315789473684211,0.142956,0.9862840047660663,0.2834787128141988,0.013429721361830595,0.0003815737585366652,0.147,0.002,0.494,1.862,0.092,0.467,0.016
0.5,-5.315789473684211,0.138442,0.9459829710137195,0.307623240465853,0.054765993308274016,0.0017142565166434248,0.147,0.009,0.518,1.862,0.092,0.492,0.066
0.2,-5.105263157894737,0.342858,1.0,0.04309198548288809,0.0,0.0,0.126,0.0,0.274,1.897,0.101,0.2,0.0
0.21578947368421053,-5.105263157894737,0.317771,1.0,0.051519985748030406,0.0,0.0,0.131,0.0,0.283,1.897,0.101,0.215,0.0
0.23157894736842105,-5.105263157894737,0.296105,1.0,0.06054452062075297,0.0,0.0,0.135,0.0,0.292,1.897,0.101,0.229,0.0
0.2473684210526316,-5.105263157894737,0.277204,1.0,0.0701863917830838,0.0,0.0,0.138,0.0,0.303,1.897,0.101,0.243,0.0
0.26315789473684215,-5.105263157894737,0.260572,1.0,0.08047344225822359,0.0,0.0,0.142,0.0,0.313,1.897,0.101,0.257,0.0
0.2789473684210526,-5.105263157894737,0.245822,1.0,0.09143969933810464,0.0,0.0,0.144,0.0,0.325,1.897,0.101,0.272,0.0
0.2947368421052632,-5.105263157894737,0.232654,1.0,0.10312489442757627,0.0,0.0,0.147,0.0,0.337,1.897,0.101,0.287,0.0
0.3105263157894737,-5.105263157894737,0.220824,1.0,0.11557423171825032,0.0,0.0,0.149,0.0,0.349,1.897,0.101,0.302,0.0
0.3263157894736842,-5.105263157894737,0.210139,1.0,0.12883826766030831,0.0,0.0,0.151,0.0,0.363,1.897,0.101,0.318,0.0
0.34210526315789475,-5.105263157894737,0.200441,1.0,0.1429726515789475,0.0,0.0,0.153,0.0,0.377,1.897,0.101,0.334,0.0
0.35789473684210527,-5.105263157894737,0.191598,1.0,0.158038877870695,0.0,0.0,0.155,0.0,0.393,1.897,0.101,0.352,0.0
0.37368421052631584,-5.105263157894737,0.183503,1.0,0.17410413958705634,0.0,0.0,0.156,0.0,0.409,1.897,0.101,0.37,0.0
