y_0
0.376859
0.349283
0.32547
0.304698
0.28642
0.270213
0.255745
0.242722
0.230977
0.220407
0.210597
0.201698
0.193522
0.185982
0.179008
0.172538
0.166519
0.160906
0.155659
0.150743
0.372583
0.345322
0.321778
0.301242
0.283171
0.267135
0.252824
0.24002
0.228416
0.217891
0.208296
0.199411
0.191327
0.183872
0.176977
0.17058
0.16463
0.159081
0.153893
0.149089
0.368421
0.341464
0.318184
0.297984
0.280082
0.264187
0.250027
0.237324
0.225852
0.215439
0.205945
0.197251
0.189259
0.181886
0.175062
0.168727
0.162831
0.157334
0.152213
0.147418
0.364376
0.337715
0.31474
0.294631
0.276936
0.261266
0.247277
0.23471
0.22336
0.213057
0.203661
0.195056
0.187147
0.179851
0.1731
0.166839
0.161024
0.155603
0.150537
0.145792
0.360454
0.334099
0.311308
0.291436
0.273953
0.25845
0.244609
0.232175
0.220944
0.210747
0.201449
0.192935
0.185109
0.177894
0.171226
0.165041
0.159288
0.153924
0.148911
0.144215
0.356665
0.330563
0.308026
0.288367
0.271067
0.255726
0.242028
0.229723
0.218607
0.208517
0.199315
0.190891
0.183154
0.17602
0.169422
0.163301
0.157608
0.152299
0.147337
0.142689
0.352997
0.327168
0.304862
0.285404
0.268281
0.253097
0.239538
0.227358
0.216356
0.206369
0.197265
0.188931
0.181272
0.174212
0.167681
0.161622
0.155986
0.150731
0.145818
0.141216
0.349472
0.323902
0.301818
0.282554
0.265601
0.250567
0.237144
0.225085
0.214193
0.204308
0.195295
0.187044
0.179462
0.172471
0.166005
0.160006
0.154426
0.149222
0.144357
0.1398
0.346091
0.320767
0.298897
0.279819
0.26303
0.248141
0.234847
0.222906
0.212121
0.202331
0.193405
0.185234
0.177725
0.170801
0.164397
0.158456
0.152929
0.147775
0.142956
0.138442
0.342858
0.317771
0.296105
0.277204
0.260572
0.245822
0.232654
0.220824
0.210139
0.200441
0.191598
0.183503
0.176064
0.169205
0.16286
0.156974
0.151498
0.146392
0.141618
0.137146
0.339778
0.314916
0.293445
0.274755
0.258264
0.243614
0.230564
0.21884
0.208251
0.19864
0.189877
0.181854
0.174482
0.167684
0.161396
0.155562
0.150136
0.145075
0.140344
0.135912
0.336904
0.312248
0.290937
0.272371
0.256041
0.24152
0.228581
0.216959
0.206461
0.196932
0.188244
0.18029
0.172981
0.166242
0.160008
0.154224
0.148844
0.143827
0.139137
0.134743
0.334118
0.309658
0.288549
0.270139
0.253941
0.239542
0.22671
0.215182
0.20477
0.195319
0.186702
0.178814
0.171564
0.16488
0.158697
0.152961
0.147625
0.142649
0.137997
0.133646
0.331511
0.307257
0.286312
0.268043
0.25197
0.237686
0.224952
0.213514
0.203183
0.193805
0.185255
0.177427
0.170234
0.163602
0.157467
0.151775
0.146493
0.141547
0.136928
0.132619
0.329094
0.305017
0.284224
0.266088
0.250129
0.235953
0.223313
0.211958
0.201702
0.192393
0.183905
0.176134
0.168993
0.162409
0.156328
0.150672
0.145413
0.140524
0.135926
0.131637
0.326856
0.302942
0.28229
0.264275
0.248424
0.234367
0.221794
0.210516
0.20033
0.191084
0.182654
0.174949
0.167851
0.161307
0.155256
0.149647
0.144422
0.139556
0.135005
0.130741
0.3248
0.301036
0.280513
0.262611
0.246858
0.232888
0.220414
0.209207
0.199083
0.189892
0.181511
0.173838
0.166789
0.160291
0.154279
0.148696
0.143516
0.138678
0.134154
0.129922
0.322932
0.299304
0.278899
0.261099
0.245435
0.231543
0.21914
0.207996
0.19793
0.188793
0.180462
0.172836
0.165829
0.159365
0.153392
0.147848
0.142689
0.13788
0.133391
0.129172
0.321256
0.29775
0.27745
0.259742
0.244158
0.230338
0.217998
0.206912
0.196899
0.187811
0.179526
0.171938
0.164962
0.158541
0.152596
0.147079
0.14195
0.137171
0.132702
0.128502
0.319776
0.296379
0.276172
0.258544
0.243032
0.229275
0.216992
0.205958
0.196003
0.186946
0.178697
0.171138
0.164209
0.157811
0.151892
0.146405
0.141301
0.13654
0.13209
0.12791
