theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.2,-7.0,1.149037,3e-06,0.0,1.0,0.010790471073293794,-0.0020967764920485324,2.3065224495726166e-06,0.031,0.0,0.089,1.615,0.04,0.052,0.0
0.21578947368421053,-7.0,1.062409,0.003086,0.0,1.0,0.013159495595977778,-0.0020967764920485324,2.3065224495726166e-06,0.032,0.0,0.092,1.615,0.04,0.056,0.0
0.23157894736842105,-7.0,0.991027,0.002384,0.0,1.0,0.015701526081533353,-0.0020967764920485324,2.3065224495726166e-06,0.034,0.0,0.095,1.615,0.04,0.061,0.0
0.2473684210526316,-7.0,0.931961,0.000805,0.0,1.0,0.018421916843162325,-0.0020967764920485324,2.3065224495726166e-06,0.036,0.0,0.098,1.615,0.04,0.065,0.0
0.26315789473684215,-7.0,0.876671,0.0,0.0,1.0,0.021327744488976553,-0.0020967764920485324,2.3065224495726166e-06,0.037,0.0,0.101,1.615,0.04,0.07,0.0
0.2789473684210526,-7.0,0.827723,0.0,0.0,1.0,0.0244279994373677,-0.0020967764920485324,2.3065224495726166e-06,0.038,0.0,0.104,1.615,0.04,0.075,0.0
0.2947368421052632,-7.0,0.78178,0.001195,0.0,1.0,0.027733221565402002,-0.0020967764920485324,2.3065224495726166e-06,0.039,0.0,0.108,1.615,0.04,0.079,0.0
0.3105263157894737,-7.0,0.744331,0.0,0.0,1.0,0.03125570740570309,-0.0020967764920485324,2.3065224495726166e-06,0.04,0.0,0.111,1.615,0.04,0.084,0.0
0.3263157894736842,-7.0,0.707189,0.000813,0.0,1.0,0.03500931970618014,-0.0020967764920485324,2.3065224495726166e-06,0.041,0.0,0.115,1.615,0.04,0.089,0.0
0.34210526315789475,-7.0,0.676273,0.0,0.0,1.0,0.03900980948944803,-0.0020967764920485324,2.3065224495726166e-06,0.042,0.0,0.119,1.615,0.04,0.094,0.0
0.35789473684210527,-7.0,0.646432,0.000184,0.0,1.0,0.043274699160136806,-0.0020967764920485324,2.3065224495726166e-06,0.043,0.0,0.124,1.615,0.04,0.099,0.0
0.37368421052631584,-7.0,0.619625,0.0,0.0,1.0,0.047823556939958455,-0.0020967764920485324,2.3065224495726166e-06,0.044,0.0,0.128,1.615,0.04,0.105,0.0
0.3894736842105263,-7.0,0.594645,0.000173,0.0,1.0,0.052678087112052775,-0.0020967764920485324,2.3065224495726166e-06,0.044,0.0,0.133,1.615,0.04,0.111,0.0
0.4052631578947369,-7.0,0.571741,0.0,0.0,1.0,0.05786232643543942,-0.0020967764920485324,2.3065224495726166e-06,0.045,0.0,0.139,1.615,0.04,0.117,0.0
0.4210526315789474,-7.0,0.550191,0.000481,0.0,1.0,0.06340286934945301,-0.0020967764920485324,2.3065224495726166e-06,0.046,0.0,0.144,1.615,0.04,0.123,0.0
0.4368421052631579,-7.0,0.530724,0.0,0.0,1.0,0.06932909895943955,-0.0020967764920485324,2.3065224495726166e-06,0.046,0.0,0.15,1.615,0.04,0.13,0.0
0.45263157894736844,-7.0,0.512821,3.5e-05,0.0,1.0,0.07567347502103215,-0.0020967764920485324,2.3065224495726166e-06,0.047,0.0,0.157,1.615,0.04,0.137,0.0
0.46842105263157896,-7.0,0.495172,0.0,0.0,1.0,0.08247182555590904,-0.0020967764920485324,2.3065224495726166e-06,0.047,0.0,0.164,1.615,0.04,0.144,0.0
0.4842105263157895,-7.0,0.479155,0.0,0.0,1.0,0.08976359623673931,-0.0020967764920485324,2.3065224495726166e-06,0.048,0.0,0.171,1.615,0.04,0.152,0.0
0.5,-7.0,0.464176,0.0,0.0,1.0,0.09759228439415639,-0.0020967764920485324,2.3065224495726166e-06,0.048,0.0,0.179,1.615,0.04,0.161,0.0
0.2,-6.7894736842105265,1.149662,0.003385,0.0,1.0,0.012998219563221999,-0.0020967764920485324,2.3065224495726166e-06,0.035,0.0,0.102,1.643,0.045,0.06,0.0
0.21578947368421053,-6.7894736842105265,1.06775,0.00272,0.0,1.0,0.01574999770893502,-0.0020967764920485324,2.3065224495726166e-06,0.037,0.0,0.105,1.643,0.045,0.065,0.0
0.23157894736842105,-6.7894736842105265,0.996895,0.001491,0.0,1.0,0.018702855790226344,-0.0020967764920485324,2.3065224495726166e-06,0.039,0.0,0.108,1.643,0.045,0.07,0.0
0.2473684210526316,-6.7894736842105265,0.936373,1e-06,0.0,1.0,0.021863278834374607,-0.0020967764920485324,2.3065224495726166e-06,0.041,0.0,0.112,1.643,0.045,0.075,0.0
0.26315789473684215,-6.7894736842105265,0.880858,0.0,0.0,1.0,0.025239849447345763,-0.0020967764920485324,2.3065224495726166e-06,0.042,0.0,0.115,1.643,0.045,0.081,0.0
0.2789473684210526,-6.7894736842105265,0.831675,0.0,0.0,1.0,0.02884319813414456,-0.0020967764920485324,2.3065224495726166e-06,0.044,0.0,0.119,1.643,0.045,0.086,0.0
0.2947368421052632,-6.7894736842105265,0.787636,0.0,0.0,1.0,0.032685863509865326,-0.0020967764920485324,2.3065224495726166e-06,0.045,0.0,0.123,1.643,0.045,0.091,0.0
0.3105263157894737,-6.7894736842105265,0.748058,0.0,0.0,1.0,0.03678232247758119,-0.0020967764920485324,2.3065224495726166e-06,0.046,0.0,0.128,1.643,0.045,0.097,0.0
