y_0,y_1
1.149037,3e-06
1.062409,0.003086
0.991027,0.002384
0.931961,0.000805
0.876671,0.0
0.827723,0.0
0.78178,0.001195
0.744331,0.0
0.707189,0.000813
0.676273,0.0
0.646432,0.000184
0.619625,0.0
0.594645,0.000173
0.571741,0.0
0.550191,0.000481
0.530724,0.0
0.512821,3.5e-05
0.495172,0.0
0.479155,0.0
0.464176,0.0
1.149662,0.003385
1.06775,0.00272
0.996895,0.001491
0.936373,1e-06
0.880858,0.0
0.831675,0.0
0.787636,0.0
0.748058,0.0
0.712144,0.0
0.679611,0.0
0.649913,0.0
0.622723,0.0
0.597708,0.0
0.574609,0.0
0.55324,0.0
0.53289,0.000325
0.514924,0.0
0.497705,0.0
0.480632,0.000635
0.466533,0.0
1.155833,0.002954
1.073345,0.00241
1.002409,0.001331
0.940363,0.000965
0.885501,0.000517
0.836044,0.0
0.790185,0.00094
0.751934,4.2e-05
0.715959,0.0
0.683312,0.0
0.652176,0.000634
0.626111,0.0
0.600968,0.0
0.577654,0.000198
0.556308,0.0
0.535648,0.000435
0.51725,0.000338
0.500481,0.0
0.484313,0.0
0.467646,0.000667
1.16335,0.002028
1.082582,8e-06
1.010176,0.000488
0.942199,0.002163
0.890477,0.0
0.840791,2e-06
0.796306,0.0
0.756308,0.0
0.720146,0.0
0.686087,0.000709
0.65731,0.0
0.628779,0.000511
0.603478,0.000665
0.581246,0.0
0.55971,0.000143
0.539578,0.0
0.520949,0.0
0.503541,0.0
0.486702,0.000252
0.471643,0.000226
1.169863,0.002279
1.08714,0.001222
1.016109,7e-06
0.950517,0.00107
0.893885,0.001058
0.846035,0.0
0.801306,0.0
0.759628,0.000759
0.724745,0.0
0.690859,0.000517
0.660525,0.000542
0.63392,0.0
0.607665,0.000441
0.585292,0.0
0.562517,0.000372
0.542475,0.000328
0.524613,0.0
0.506299,0.000271
0.490135,0.000186
0.47463,0.000227
1.178084,0.001808
1.093039,0.001586
1.020964,0.001131
0.956993,0.00101
0.90029,0.000874
0.85012,0.000901
0.805375,0.000781
0.764451,0.000997
0.72867,0.000604
0.695471,0.000485
0.665233,0.000447
0.637539,0.000406
0.612276,0.000324
0.588466,0.000363
0.566685,0.000303
0.546474,0.000255
0.527631,0.00026
0.510282,0.000178
0.493586,0.000216
0.478159,0.0002
1.189066,1e-06
1.10157,0.001495
1.028581,0.00089
0.964013,0.000929
0.906817,0.000847
0.857466,0.000563
0.811506,0.000692
0.770885,0.000589
0.734268,0.000523
0.700906,0.000452
0.670505,0.00038
0.642592,0.000383
0.616825,0.000325
0.593137,0.000309
0.571247,0.000287
0.550861,0.000262
0.531859,0.000221
0.514394,0.000147
0.497556,0.000198
0.482016,0.000179
1.195457,0.001608
1.112385,0.000411
1.036572,0.000891
0.971627,0.00089
0.915154,0.000515
0.863565,0.000714
0.81815,0.000607
0.777379,0.000542
0.74078,0.000458
0.706827,0.000409
0.676134,0.000349
0.648264,0.000255
0.621461,0.000592
0.598288,0.00027
0.576407,0.000156
0.555594,0.000227
0.536475,0.000218
0.518741,0.000168
0.502003,0.000165
0.486233,0.000169
1.204948,0.001462
1.119094,0.001193
1.04676,-0.0
0.980444,0.000577
0.923679,0.0
0.871261,0.000638
0.82544,0.000519
0.784692,0.000391
0.747137,0.00042
0.713267,0.000371
0.682334,0.000343
0.653922,0.000327
0.627882,0.000268
0.603808,0.000237
0.582225,0.0
0.560604,0.000334
0.541488,0.00019
0.52348,0.00017
0.506831,0.000104
0.490947,0.000136
1.215871,0.001326
1.12986,0.001017
1.055156,0.000677
0.989333,0.000646
0.932322,0.0
0.879575,0.000568
0.833528,0.000446
0.792034,0.000433
0.754415,0.000359
0.720254,0.000325
0.689013,0.0003
0.660245,0.000423
0.634203,0.000254
0.609868,0.000212
0.587361,0.000202
0.565318,0.000852
0.546999,0.000163
0.528921,0.000149
0.512158,5.9e-05
0.495886,0.00014
1.229975,4e-05
1.140717,0.000932
1.065156,0.000821
0.998864,0.000695
0.941735,0.0
0.888614,0.000519
0.842605,0.00025
0.80034,0.000368
0.762365,0.000327
0.727865,0.000305
0.696387,0.000273
0.667593,0.000254
0.641012,0.000217
0.616482,0.000205
0.592882,0.000701
0.57237,0.000304
0.553005,0.000167
0.53473,0.000133
0.517507,0.000126
0.501391,0.00013
1.240565,0.001087
1.152778,0.000899
1.077994,0.0
1.010105,0.000543
0.951108,0.000475
0.898887,0.00038
0.851544,0.000393
0.809289,0.000347
0.771165,0.000303
0.736192,0.000302
0.704475,0.000258
0.675337,0.000233
0.648501,0.000213
0.623682,0.000187
0.60081,0.000173
0.579402,0.000162
0.559182,0.000358
0.541006,0.000128
0.523674,0.000128
0.507397,0.000118
1.256225,9.4e-05
1.167367,4.4e-05
1.088872,0.000694
1.022748,0.0
0.962387,0.00041
0.909345,0.000375
0.861871,0.000372
0.818619,0.000631
0.780395,0.000311
0.745307,0.000266
0.713214,0.000234
0.68443,0.0
0.657252,0.0
0.631534,0.000176
0.60833,0.000166
0.586477,0.000246
0.566885,7.8e-05
0.548392,5e-06
0.530404,0.000117
0.513936,9.9e-05
1.271275,9e-06
1.180219,0.000723
1.103603,1e-06
1.034636,0.000503
0.974468,0.000431
0.921547,3.9e-05
0.873358,0.000176
0.829764,0.000317
0.790721,0.000279
0.755198,0.000241
0.723116,8.1e-05
0.692876,0.000184
0.665594,0.000131
0.640081,0.000166
0.616171,0.000398
0.594795,0.000144
0.574468,0.000132
0.555557,0.000108
0.537725,0.000107
0.52107,0.000122
1.286019,0.000849
1.19535,0.000689
1.118133,4.7e-05
1.048552,0.000434
0.987728,0.00039
0.93425,0.0
0.885075,0.000323
0.841329,0.000297
0.801875,0.00025
0.765887,0.000207
0.733686,0.0
0.70258,0.00034
0.67522,0.000128
0.6494,0.000158
0.625607,0.000145
0.603511,0.000133
0.582735,0.000197
0.563692,0.000101
0.545719,9.4e-05
0.528821,8.7e-05
1.303334,0.000785
1.212509,0.000508
1.133832,0.000233
1.064282,1e-06
1.002108,0.000351
0.947936,0.0
0.898749,0.0
0.85399,0.000265
0.814279,0.000104
0.776927,0.000541
0.744202,0.000223
0.713655,0.000175
0.685657,0.000122
0.659493,0.000141
0.635692,4.9e-05
0.61298,0.000116
0.592178,0.000103
0.572638,0.000104
0.554376,8.5e-05
0.537434,4.2e-05
1.322577,0.000723
1.230541,0.000482
1.150018,0.000493
1.080405,0.000215
1.017468,0.000352
0.962217,0.000271
0.91241,0.000286
0.868195,0.0
0.827067,0.000209
0.790326,0.000136
0.756397,0.000178
0.72537,0.000162
0.696839,0.00015
0.670576,0.000107
0.646011,0.000113
