theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.2,-7.0,1.142423,0.003922,0.0,1.0,0.012705762438369185,-0.00033506203255169486,0.0,0.031,0.0,0.089,1.615,0.04,0.052,0.0
0.23333333333333334,-7.0,0.987052,0.001019,0.0,1.0,0.017910493716547765,-0.00033506203255169486,0.0,0.034,0.0,0.095,1.615,0.04,0.061,0.0
0.26666666666666666,-7.0,0.865598,0.000444,0.0,1.0,0.023915284276949327,-0.00033506203255169486,0.0,0.037,0.0,0.102,1.615,0.04,0.071,0.0
0.30000000000000004,-7.0,0.770381,0.000363,0.0,1.0,0.03079846867066221,-0.00033506203255169486,0.0,0.04,0.0,0.109,1.615,0.04,0.081,0.0
0.33333333333333337,-7.0,0.694079,0.00022,0.0,1.0,0.03867180649464353,-0.00033506203255169486,0.0,0.042,0.0,0.117,1.615,0.04,0.091,0.0
0.3666666666666667,-7.0,0.631537,0.000158,0.0,1.0,0.04768148805783162,-0.00033506203255169486,0.0,0.043,0.0,0.126,1.615,0.04,0.102,0.0
0.4,-7.0,0.579365,8.1e-05,0.0,1.0,0.05801213364684604,-0.00033506203255169486,0.0,0.045,0.0,0.137,1.615,0.04,0.115,0.0
0.43333333333333335,-7.0,0.535092,8.5e-05,0.0,1.0,0.06989338311838447,-0.00033506203255169486,0.0,0.046,0.0,0.149,1.615,0.04,0.128,0.0
0.4666666666666667,-7.0,0.497118,4.4e-05,0.0,1.0,0.08360905356158303,-0.00033506203255169486,0.0,0.047,0.0,0.163,1.615,0.04,0.143,0.0
0.5,-7.0,0.46455,0.0,0.0,1.0,0.09950854318328019,-0.00033506203255169486,0.0,0.048,0.0,0.179,1.615,0.04,0.16,0.0
0.2,-6.555555555555555,1.15525,0.00294,0.0,1.0,0.017739287308287187,-0.00033506203255169486,0.0,0.041,0.0,0.118,1.675,0.051,0.07,0.0
0.23333333333333334,-6.555555555555555,0.993935,0.001997,0.0,1.0,0.024857189490789466,-0.00033506203255169486,0.0,0.046,0.0,0.126,1.675,0.051,0.083,0.0
0.26666666666666666,-6.555555555555555,0.87177,0.00136,0.0,1.0,0.033074208719533336,-0.00033506203255169486,0.0,0.049,0.0,0.135,1.675,0.051,0.095,0.0
0.30000000000000004,-6.555555555555555,0.778706,0.000232,0.0,1.0,0.04250308901490305,-0.00033506203255169486,0.0,0.052,0.0,0.145,1.675,0.051,0.109,0.0
0.33333333333333337,-6.555555555555555,0.701643,0.000196,0.0,1.0,0.053302296221448504,-0.00033506203255169486,0.0,0.055,0.0,0.156,1.675,0.051,0.123,0.0
0.3666666666666667,-6.555555555555555,0.638797,0.0,0.0,1.0,0.06567764440022426,-0.00033506203255169486,0.0,0.057,0.0,0.169,1.675,0.051,0.138,0.0
0.4,-6.555555555555555,0.585172,0.000303,0.0,1.0,0.07988758391531497,-0.00033506203255169486,0.0,0.059,0.0,0.183,1.675,0.051,0.155,0.0
0.43333333333333335,-6.555555555555555,0.541068,9.5e-05,0.0,1.0,0.096252015689891,-0.00033506203255169486,0.0,0.061,0.0,0.2,1.675,0.051,0.173,0.0
0.4666666666666667,-6.555555555555555,0.502739,3.8e-05,0.0,1.0,0.11516374123000495,-0.00033506203255169486,0.0,0.062,0.0,0.219,1.675,0.051,0.194,0.0
0.5,-6.555555555555555,0.469468,3.8e-05,0.0,1.0,0.13710248595849722,-0.00033506203255169486,0.0,0.064,0.0,0.241,1.675,0.051,0.217,0.0
0.2,-6.111111111111111,1.171003,0.0023,0.0,1.0,0.02436193381073149,-0.00033506203255169486,0.0,0.054,0.0,0.155,1.738,0.063,0.093,0.0
0.23333333333333334,-6.111111111111111,1.007217,0.001533,0.0,1.0,0.0339789637861841,-0.00033506203255169486,0.0,0.06,0.0,0.165,1.738,0.063,0.11,0.0
0.26666666666666666,-6.111111111111111,0.883744,0.001091,0.0,1.0,0.04508544800628624,-0.00033506203255169486,0.0,0.065,0.0,0.177,1.738,0.063,0.127,0.0
