theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.1111111111111112,1.0,1.1111111111111112,1.0,0.0,0.0,1.117283950617284,0.0,0.0
1.2222222222222223,1.0,1.2222222222222223,1.0,0.0029863332670979664,0.0016558805056334316,1.2469135802469138,0.0053000133243265015,3.6899761794928184e-15
1.3333333333333333,1.0,1.3333333333333333,1.0,0.007809366902953325,0.005945613546699377,1.3888888888888888,0.016309934484701322,0.00033181480745901886
1.4444444444444444,1.0,1.4444444444444444,1.0,0.2791022017913315,0.2758827640596104,1.5432098765432098,0.6020257195943416,0.0011995222411205029
1.5555555555555556,1.0,1.5555555555555556,1.0,0.6439029204784998,0.5258101544704693,1.7098765432098766,1.1818932748867468,0.03221087799571285
1.6666666666666665,1.0,1.6666666666666665,1.0,1.0156965455332188,0.701468243202733,1.8888888888888886,1.6324472346764094,0.10375564693776848
1.7777777777777777,1.0,1.7777777777777777,1.0,1.3646263123338103,0.8205049683515504,2.080246913580247,1.978790613687759,0.21661081866368168
1.8888888888888888,1.0,1.8888888888888888,1.0,1.6940047412543373,0.8928437671021879,2.2839506172839505,2.259219472659902,0.36823596447854956
2.0,1.0,2.0,1.0,2.000000000000007,0.9162269379032059,2.5,2.496491037033463,0.5564587135068091
1.0,1.1111111111111112,1.0,1.1111111111111112,0.0,0.0,1.117283950617284,0.0,0.0
1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0010296082987140426,0.001029608298714036,1.234567901234568,0.0022869583483379734,2.143266148015789e-15
1.2222222222222223,1.1111111111111112,1.2222222222222223,1.1111111111111112,0.0059672702534164,0.00550729340370574,1.3641975308641976,0.01337957590528163,0.00018398672285184947
1.3333333333333333,1.1111111111111112,1.3333333333333333,1.1111111111111112,0.27836414493553574,0.2770855659881597,1.5061728395061729,0.6018935403130008,0.0009924385348700625
1.4444444444444444,1.1111111111111112,1.4444444444444444,1.1111111111111112,0.528624055489069,0.525345763641013,1.6604938271604939,1.069569813598924,0.031921787972151824
1.5555555555555556,1.1111111111111112,1.5555555555555556,1.1111111111111112,0.8193325905369258,0.7010804711301561,1.8271604938271606,1.4720858038551534,0.09065779413760387
1.6666666666666665,1.1111111111111112,1.6666666666666665,1.1111111111111112,1.1349526373925252,0.8208996404292639,2.0061728395061724,1.8227015861850409,0.18169656284918353
1.7777777777777777,1.1111111111111112,1.7777777777777777,1.1111111111111112,1.4369651110909496,0.904613262089012,2.197530864197531,2.11813354648506,0.3078024114483531
1.8888888888888888,1.1111111111111112,1.8888888888888888,1.1111111111111112,1.7173879120578888,0.945754274363484,2.4012345679012346,2.3728568336446507,0.4674652015695695
2.0,1.1111111111111112,2.0,1.1111111111111112,2.000000000000007,0.966948158347292,2.617283950617284,2.6068924721424924,0.6582860806871123
1.0,1.2222222222222223,1.0,1.2222222222222223,0.00165588086978303,0.0029863348896478864,1.2469135802469138,0.005300015666144204,3.66530656565099e-15
1.1111111111111112,1.2222222222222223,1.1111111111111112,1.2222222222222223,0.005507293676069661,0.005967272307862959,1.3641975308641978,0.01337957870513902,0.0001839867633128916
1.2222222222222223,1.2222222222222223,1.2222222222222223,1.2222222222222223,0.278455148585679,0.2784551518766058,1.4938271604938274,0.6031308743192112,0.0008503742073837494
1.3333333333333333,1.2222222222222223,1.3333333333333333,1.2222222222222223,0.5275758271281618,0.526519919516316,1.6358024691358026,1.0691790427376637,0.03178983516134802
1.4444444444444444,1.2222222222222223,1.4444444444444444,1.2222222222222223,0.7030512427483067,0.6975400389807783,1.7901234567901236,1.3776458203239945,0.09040937150892146
1.5555555555555556,1.2222222222222223,1.5555555555555556,1.2222222222222223,0.9402424617925584,0.8220536136695529,1.9567901234567904,1.687417564143205,0.16855562426317672
1.6666666666666665,1.2222222222222223,1.6666666666666665,1.2222222222222223,1.21822752747758,0.9165409176350573,2.135802469135802,1.9885331083704225,0.2730270089067943
1.7777777777777777,1.2222222222222223,1.7777777777777777,1.2222222222222223,1.4781061233527664,0.978067974978056,2.3271604938271606,2.2524532953705654,0.4083856230709699
1.8888888888888888,1.2222222222222223,1.8888888888888888,1.2222222222222223,1.7385817960571992,1.0186119107602636,2.5308641975308643,2.4988395069862888,0.572619636776833
2.0,1.2222222222222223,2.0,1.2222222222222223,2.000000000000007,1.0388632635749275,2.746913580246914,2.7301033263888037,0.7657953918942995
1.0,1.3333333333333333,1.0,1.3333333333333333,0.005945615923528309,0.007809371734209949,1.3888888888888888,0.016309943251344976,0.0003318149877423198
1.1111111111111112,1.3333333333333333,1.1111111111111112,1.3333333333333333,0.2770855679424958,0.2783641515668286,1.5061728395061729,0.6018935489387767,0.0009924389792454623
1.2222222222222223,1.3333333333333333,1.2222222222222223,1.3333333333333333,0.5265199171372366,0.5275758366002017,1.6358024691358024,1.0691790487147,0.031789835527006635
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.695165054300205,0.6951650627594631,1.7777777777777777,1.3705190308121031,0.09029204854225502
1.4444444444444444,1.3333333333333333,1.4444444444444444,1.3333333333333333,0.8308593514309414,0.8214174030222096,1.9320987654320987,1.6128264723947523,0.16791382028456348
1.5555555555555556,1.3333333333333333,1.5555555555555556,1.3333333333333333,1.034382293772853,0.9175716631837986,2.0987654320987654,1.8765257645173894,0.2602315259991125
1.6666666666666665,1.3333333333333333,1.6666666666666665,1.3333333333333333,1.2797545811409987,1.0114510952644857,2.2777777777777772,2.151123209222761,0.37516289197387354
1.7777777777777777,1.3333333333333333,1.7777777777777777,1.3333333333333333,1.5186500591221728,1.0725058079318062,2.4691358024691357,2.401546716177764,0.5173578454339848
1.8888888888888888,1.3333333333333333,1.8888888888888888,1.3333333333333333,1.758833148909028,1.1117621312154367,2.6728395061728394,2.6398353596179995,0.6860967408920048
2.0,1.3333333333333333,2.0,1.3333333333333333,2.000000000000007,1.1310297225079122,2.888888888888889,2.868425513412387,0.8815226463263405
1.0,1.4444444444444444,1.0,1.4444444444444444,0.2758827701837479,0.2791022123269195,1.5432098765432098,0.6020257363065008,0.0011995229582100907
1.1111111111111112,1.4444444444444444,1.1111111111111112,1.4444444444444444,0.5253457695109509,0.528624065492652,1.6604938271604939,1.0695698261988151,0.0319217891533375
1.2222222222222223,1.4444444444444444,1.2222222222222223,1.4444444444444444,0.6975400267604998,0.7030512288964196,1.7901234567901234,1.377645803642537,0.0904093729270291
1.3333333333333333,1.4444444444444444,1.3333333333333333,1.4444444444444444,0.8214173855874212,0.8308593136484356,1.9320987654320987,1.6128264402868235,0.16791382034486235
1.4444444444444444,1.4444444444444444,1.4444444444444444,1.4444444444444444,0.9292957614984462,0.9292957389858701,2.0864197530864197,1.8210415759480987,0.25918242062036445
1.5555555555555556,1.4444444444444444,1.5555555555555556,1.4444444444444444,1.1272986819138258,1.0459529041731934,2.253086419753086,2.081986691008515,0.362437505231303
1.6666666666666665,1.4444444444444444,1.6666666666666665,1.4444444444444444,1.34080929380754,1.1312737958883647,2.4320987654320985,2.3299693241502544,0.48769291433283934
1.7777777777777777,1.4444444444444444,1.7777777777777777,1.4444444444444444,1.557906382373176,1.18874203086201,2.6234567901234565,2.5665932127089324,0.6366717247558992
1.8888888888888888,1.4444444444444444,1.8888888888888888,1.4444444444444444,1.7781007402874354,1.2249010842092671,2.82716049382716,2.796923843380215,0.8097724339084748
2.0,1.4444444444444444,2.0,1.4444444444444444,2.000000000000007,1.2424637734548156,3.0432098765432096,3.022811780816499,1.0073391828293006
1.0,1.5555555555555556,1.0,1.5555555555555556,0.5258101603367369,0.6439029384873728,1.7098765432098766,1.1818932940863078,0.032286044262415395
1.1111111111111112,1.5555555555555556,1.1111111111111112,1.5555555555555556,0.7010804458493209,0.8193325766151671,1.8271604938271606,1.4720857832397174,0.0910217287199092
