y_0
0.076984
0.074757
0.072633
0.070607
0.068675
0.066833
0.065077
0.063402
0.061804
0.060281
0.058827
0.057439
0.056114
0.054849
0.053639
0.052483
0.051378
0.05032
0.049307
0.048337
