y_0
0.265965
0.184118
0.140796
0.113983
0.095736
0.082528
0.072523
0.064681
0.058379
0.053189
0.255287
0.176725
0.135153
0.109399
0.091891
0.079214
0.06961
0.062092
0.056035
0.051054
0.245433
0.169904
0.129927
0.105175
0.088344
0.076157
0.066932
0.059696
0.053872
0.049084
0.236369
0.163633
0.125128
0.101292
0.085083
0.073353
0.064462
0.057493
0.051884
0.047272
0.228058
0.157884
0.120731
0.097733
0.0821
0.070776
0.062197
0.055473
0.050061
0.045611
0.220459
0.152624
0.11671
0.094477
0.079365
0.068418
0.060125
0.053625
0.048393
0.044092
0.213521
0.14782
0.113037
0.091509
0.076868
0.066265
0.058233
0.051938
0.04687
0.042704
0.207187
0.143435
0.109684
0.088794
0.074587
0.064299
0.056506
0.050397
0.04548
0.041437
0.201402
0.13943
0.106621
0.086315
0.072505
0.062504
0.054928
0.04899
0.04421
0.040281
0.196114
0.13577
0.103826
0.084049
0.070601
0.060863
0.053486
0.047704
0.04305
0.039223
